team,player,overall
Germany,D. Kohr,77
France,B. Bourigeaud,77
France,R. Aguilar,77
Romania,F. Andone,77
Republic of Ireland,S. Duffy,77
Spain,Juanmi,77
Italy,R. Inglese,77
Spain,Pedro Obiang,77
Portugal,Pedro Mendes,77
Austria,M. Hinteregger,77
Italy,L. Spinazzola,77
Denmark,Y. Poulsen,77
Morocco,Y. Bounou,77
Morocco,S. Boufal,77
Senegal,Y. Sabaly,77
Montenegro,N. Vukčević,77
Russia,D. Kuzyaev,77
Italy,K. Lasagna,77
Brazil,Sidcley,77
Egypt,Trezeguet,77
Turkey,E. Akbaba,77
Japan,G. Shibasaki,77
Denmark,M. Jørgensen,77
France,E. Mangala,77
Netherlands,S. Padt,77
France,A. Souquet,77
Italy,M. Gabbiadini,77
Italy,L. Tonelli,77
France,B. Sarr,77
Spain,Alberto Moreno,77
Serbia,F. Kostić,77
Italy,V. Grifo,77
Slovakia,M. Dúbravka,77
Croatia,L. Kalinić,77
Netherlands,W. Weghorst,77
France,P. Lees-Melou,77
Switzerland,M. Lang,77
Senegal,A. N'Diaye,77
England,A. McCarthy,77
Germany,P. Groß,77
Argentina,L. Chichizola,77
Spain,Juanpe,77
Netherlands,D. Pröpper,77
Ghana,J. Ayew,77
Argentina,R. Funes Mori,77
Argentina,R. Funes Mori,77
Denmark,N. Jørgensen,77
Germany,S. Rode,77
Spain,Bruno,77
Portugal,Cédric,77
Cameroon,P. Ntep,77
Republic of Ireland,R. Brady,77
Germany,A. Schwolow,77
Spain,Pozuelo,77
Argentina,E. Sala,77
Cape Verde,Djaniny,77
Spain,Roger,77
Spain,Jozabed,77
Spain,Rubén Peña,77
Colombia,F. Fabra,77
Togo,D. Djené,77
Colombia,J. Izquierdo,77
Ukraine,S. Sydorchuk,77
England,J. Defoe,77
Spain,Jonatan Soriano,77
Cameroon,C. Kameni,77
Switzerland,D. Benaglio,77
Turkey,M. Topal,77
France,J. Briand,77
Scotland,S. Brown,77
Brazil,Gomes,77
Spain,Sergio García,77
Brazil,Vágner Love,77
Switzerland,B. Džemaili,77
Italy,F. Marchetti,77
France,J. Morel,77
Mexico,G. Ochoa,77
Brazil,Jô,77
Estonia,R. Klavan,77
Argentina,J. Dátolo,77
Spain,Iván Ramis,77
Russia,A. Samedov,77
Brazil,Luisão,77
Netherlands,K. Huntelaar,77
England,A. Lennon,77
Argentina,R. Sambueza,77
Norway,P. Skjelbred,77
Argentina,D. Cvitanich,77
Argentina,R. Palacio,77
Argentina,M. Zárate,77
Spain,Jorge Molina,77
United States,M. Bradley,77
Spain,Markel Bergara,77
Paraguay,J. Villar,77
France,G. Hoarau,77
Mexico,A. Talavera,77
Belgium,T. Vermaelen,77
Spain,Llorente,77
Bosnia and Herzegovina,V. Ibišević,77
England,B. Foster,77
England,C. Davies,77
England,B. Wright-Phillips,77
Italy,G. Paletta,77
Argentina,G. Cabral,77
Brazil,Danilo,77
Argentina,F. Higuaín,77
Brazil,Rafinha,77
Spain,Barragán,77
England,J. Rodriguez,77
Italy,L. De Silvestri,77
Mexico,J. dos Santos,77
Argentina,D. Buonanotte,77
Ivory Coast,Gervinho,77
Argentina,I. Scocco,77
Finland,P. Hetemaj,77
France,D. Zurutuza,77
Argentina,O. Trejo,77
Spain,Adrián,77
Ecuador,F. Caicedo,77
Belgium,V. Odjidja-Ofoe,77
United States,J. Altidore,77
New Zealand,W. Reid,77
Ghana,A. Ayew,77
Argentina,N. Guzmán,77
France,R. Gurtner,77
United States,F. Johnson,77
Austria,M. Harnik,77
France,E. Capoue,77
Senegal,P. Diop,77
Spain,Mosquera,77
Serbia,M. Sulejmani,77
Japan,M. Hasebe,77
Czech Republic,M. Suchý,77
France,S. De Maio,77
Greece,J. Holebas,77
England,A. Carroll,77
Uruguay,M. Pereira,77
Colombia,C. Sánchez,77
Ivory Coast,M. Gradel,77
England,T. Deeney,77
Germany,F. Bartels,77
Ivory Coast,G. Sio,77
Spain,Yuri Berchiche,77
Cameroon,E. Choupo-Moting,77
Spain,Roberto,77
Togo,M. Dossevi,77
Germany,N. Müller,77
Belgium,C. Benteke,77
Cameroon,B. Moukandjo,77
Spain,Mikel San José,77
Italy,A. Poli,77
Spain,Yoel,77
Nigeria,O. Ighalo,77
England,K. Gibbs,77
England,D. Welbeck,77
Scotland,M. Ritchie,77
Colombia,B. Espinosa,77
Serbia,I. Radovanović,77
Ecuador,J. Montero,77
Austria,A. Barnes,77
Turkey,O. Kıvrak,77
Russia,V. Vasin,77
Brazil,Rafael Carioca,77
Netherlands,D. Janmaat,77
Argentina,L. Acosta,77
Chile,C. Villanueva,77
Germany,M. Schmelzer,77
Argentina,G. Bou,77
Austria,A. Dragović,77
DR Congo,Y. Bolasie,77
Brazil,Caiuby,77
Venezuela,S. Rondón,77
Germany,B. Oczipka,77
Germany,D. Latza,77
Spain,Victor Sánchez,77
Spain,Víctor Vázquez,77
Spain,Cote,77
France,B. André,77
Costa Rica,C. Borges,77
Venezuela,T. Rincón,77
Italy,A. Bertolacci,77
Mexico,J. Aquino,77
France,R. Hamouma,77
Italy,E. Giaccherini,77
England,S. Cook,77
Serbia,N. Pejčinović,77
Portugal,André Pinto,77
Paraguay,H. Pérez,77
England,C. Austin,77
Colombia,J. Martínez,77
Colombia,T. Gutiérrez,77
Uruguay,N. Lodeiro,77
Germany,P. Herrmann,77
Paraguay,C. Ortíz,77
France,N. Pallois,77
Portugal,Wilson Eduardo,77
Turkey,E. Çolak,77
Argentina,A. Marchesín,77
United States,T. Chandler,77
Spain,Aleix Vidal,77
Uruguay,D. Suárez,77
France,C. Kerbrat,77
Portugal,Luís Neto,77
Algeria,H. Soudani,77
Russia,D. Cheryshev,77
Brazil,Marçal,77
Costa Rica,G. González,77
Colombia,A. Hurtado,77
Colombia,D. Torres,77
Argentina,L. López,77
Argentina,P. Pérez,77
Brazil,Marcelo Goiano,77
Brazil,Dyego Sousa,77
Argentina,R. Ábila,77
Brazil,Gazzolisco,77
Brazil,Vieirundinho,77
Brazil,Simão Acunha,77
Brazil,Formosandrinho,77
Italy,N. Barella,76
Uruguay,R. Bentancur,76
France,D. Upamecano,76
Croatia,A. Ćorić,76
Ukraine,A. Lunin,76
Senegal,I. Sarr,76
Switzerland,B. Embolo,76
Scotland,K. Tierney,76
France,I. Diop,76
Nigeria,H. Onyekuru,76
France,M. Dembélé,76
England,J. Maddison,76
England,H. Winks,76
France,J. Augustin,76
Czech Republic,J. Jankto,76
Denmark,K. Dolberg,76
Guinea-Bissau,Alfa Semedo,76
England,J. Grealish,76
Spain,De Tomás,76
Nigeria,A. Iwobi,76
Brazil,Kenedy,76
Brazil,Wallace,76
England,D. Gray,76
Germany,B. Henrichs,76
England,B. Chilwell,76
Germany,F. Uduokhai,76
Brazil,Wesley,76
France,C. Nkunku,76
France,T. Hernández,76
Croatia,M. Rog,76
Croatia,F. Benković,76
Switzerland,K. Mbabu,76
Argentina,L. Magallán,76
Poland,K. Linetty,76
Croatia,T. Jedvaj,76
Croatia,A. Halilović,76
Spain,Camarasa,76
Ivory Coast,J. Aholou,76
Serbia,M. Veljković,76
Netherlands,D. van de Beek,76
Croatia,M. Pašalić,76
Brazil,Danilo,76
England,L. Cook,76
Benin,S. Mounié,76
Brazil,Matheus Pereira,76
Portugal,Francisco Geraldes,76
Kosovo,M. Rashica,76
Croatia,M. Pjaca,76
France,M. Diakhaby,76
Turkey,Y. Yazıcı,76
Argentina,F. Bustos,76
England,N. Chalobah,76
Argentina,L. Vietto,76
Ghana,A. Baba,76
Mexico,R. Pizarro,76
France,A. Djiku,76
Spain,Diego Llorente,76
Argentina,R. De Paul,76
Colombia,E. Balanta,76
Brazil,Lucas Evangelista,76
Nigeria,M. Simon,76
Spain,Sandro,76
Ghana,G. Donsah,76
Netherlands,R. Karsdorp,76
Ghana,E. Boateng,76
England,M. Holgate,76
Austria,F. Grillitsch,76
Portugal,Gil Dias,76
Belgium,D. Praet,76
Spain,David Juncà,76
Netherlands,T. Kongolo,76
Denmark,V. Fischer,76
Denmark,R. Durmisi,76
South Korea,Kwon Chang Hoon,76
DR Congo,A. Masuaku,76
United States,D. Yedlin,76
Denmark,P. Højbjerg,76
Spain,Ayoze Pérez,76
Serbia,A. Mitrović,76
Italy,A. Izzo,76
Togo,I. Bebou,76
Brazil,Pedro Henrique,76
France,S. Gigot,76
Germany,T. Baumgartl,76
Spain,Borja Iglesias,76
Guinea,F. Kamano,76
Ukraine,I. Ordets,76
Tunisia,E. Skhiri,76
Spain,Alex Berenguer,76
Spain,Pedraza,76
Nigeria,A. Umar,76
Brazil,Dalbert,76
Spain,Iván Alejo,76
Uruguay,M. Arambarri,76
Italy,M. Lazzari,76
Netherlands,J. Bruma,76
Senegal,K. Babacar,76
Spain,Jordi Amat,76
England,R. Morrison,76
Belgium,A. Limbombe,76
Georgia,S. Kverkvelia,76
Croatia,M. Livaja,76
Brazil,Gabriel,76
France,C. Hérelle,76
Slovakia,A. Rusnák,76
Italy,Emerson,76
Portugal,Ricardo Ferreira,76
Senegal,M. Konaté,76
Belgium,B. Mechele,76
Mexico,C. Salcedo,76
Argentina,M. Benítez,76
Argentina,W. Benítez,76
Netherlands,W. Hoedt,76
Spain,Diego Rico,76
Spain,Jaume,76
Netherlands,V. Janssen,76
Ukraine,R. Malinovskyi,76
Poland,L. Skorupski,76
Kosovo,V. Berisha,76
Austria,F. Kainz,76
Morocco,Z. Labyad,76
Paraguay,J. Iturbe,76
Spain,Sergio Álvarez,76
Spain,Recio,76
Italy,S. Sturaro,76
Spain,Jesé,76
France,W. Boly,76
Italy,F. Viviani,76
Greece,K. Fortounis,76
Netherlands,J. Willems,76
Greece,D. Pelkas,76
Israel,M. Dabbur,76
Portugal,Iuri Medeiros,76
Argentina,A. Ruiz,76
Italy,F. Di Francesco,76
Brazil,Thiago Mendes,76
Argentina,F. Cartabia,76
Portugal,Fábio Martins,76
Japan,Y. Mutō,76
Turkey,S. Aziz,76
Sweden,P. Jansson,76
Spain,Laguardia,76
Algeria,I. Belfodil,76
England,D. Ings,76
Germany,S. Bell,76
Spain,Serantes,76
France,T. Monconduit,76
France,K. Lala,76
Spain,Rubén Sobrino,76
Egypt,A. Hegazi,76
Switzerland,S. Widmer,76
Argentina,J. Palomino,76
Brazil,Vitor Hugo,76
England,F. Forster,76
Norway,H. Nordtveit,76
Republic of Ireland,C. Clark,76
Peru,C. Zambrano,76
Algeria,S. Hanni,76
Spain,Kiko Femenía,76
Switzerland,S. Zuber,76
Germany,T. Arslan,76
Turkey,G. Töre,76
Germany,D. Ginczek,76
Denmark,M. Braithwaite,76
Turkey,A. Potuk,76
Spain,Montoya,76
Brazil,Renan Ribeiro,76
France,K. Malcuit,76
Netherlands,J. Clasie,76
Spain,Diego Mariño,76
Spain,Timor,76
Brazil,Alan Patrick,76
Poland,L. Teodorczyk,76
Italy,N. Sansone,76
France,V. Eysseric,76
Switzerland,R. Freuler,76
Germany,F. Klaus,76
Costa Rica,J. Campbell,76
Spain,Bernat,76
Tunisia,N. Sliti,76
North Macedonia,S. Ristovski,76
Netherlands,J. Veltman,76
Greece,P. Mantalos,76
Switzerland,L. Zuffi,76
Colombia,M. Uribe,76
Argentina,N. Domínguez,76
Spain,Embarba,76
Paraguay,O. Romero,76
United Arab Emirates,O. Abdulrahman,76
Argentina,A. Bizzarri,76
Italy,D. Bonera,76
Belgium,S. Proto,76
Spain,Iraizoz,76
Brazil,Diego Tardelli,76
Argentina,W. Caballero,76
Argentina,G. Rodríguez,76
Argentina,P. Zabaleta,76
Argentina,M. Barbosa,76
Argentina,J. Sosa,76
Turkey,G. Gönül,76
Sweden,O. Wendt,76
Spain,Andrés Fernández,76
Spain,Iván Cuéllar,76
Argentina,J. Pinola,76
Italy,F. Magnanelli,76
France,G. Clichy,76
Brazil,Bobô,76
England,M. Noble,76
Argentina,R. Civelli,76
Chile,J. Valdivia,76
England,S. Dann,76
Germany,A. Hunt,76
Germany,P. Tschauner,76
Switzerland,P. Schwegler,76
Brazil,Léo Matos,76
Switzerland,V. Behrami,76
Argentina,M. Boselli,76
Mexico,J. Orozco,76
Czech Republic,D. Limberský,76
Wales,A. Williams,76
France,C. Théréau,76
Republic of Ireland,S. Ward,76
Argentina,N. Domingo,76
Italy,S. Bocchetti,76
Colombia,F. Guarín,76
England,R. Shawcross,76
Mexico,G. dos Santos,76
Russia,A. Eschenko,76
Turkey,C. Erkin,76
Scotland,J. McArthur,76
Argentina,J. Maidana,76
Denmark,L. Schøne,76
England,A. Surman,76
England,G. Murray,76
Italy,L. Antonelli,76
Mexico,H. Moreno,76
Paraguay,C. Riveros,76
Ukraine,D. Chygrynskyi,76
Brazil,Mossoró,76
Switzerland,F. Lustenberger,76
Senegal,D. Ba,76
DR Congo,D. Mbokani,76
France,P. Baysse,76
Greece,L. Christodoulopoulos,76
France,T. Mangani,76
Argentina,E. Insúa,76
Wales,S. Vokes,76
Germany,T. Kraft,76
South Korea,Ki Sung Yueng,76
Sweden,A. Ekdal,76
France,W. Vainqueur,76
South Korea,Koo Ja Cheol,76
Italy,A. Ranocchia,76
England,D. Stephens,76
Portugal,Beto,76
Venezuela,R. Rosales,76
Paraguay,P. Aguilar,76
England,M. Albrighton,76
France,M. Sissoko,76
Germany,D. Schwaab,76
Morocco,N. El Zhar,76
England,J. Hogg,76
Germany,S. Langkamp,76
Germany,S. Terodde,76
Burkina Faso,B. Koné,76
Argentina,M. Moralez,76
France,N. Roux,76
France,R. Thomas,76
Senegal,Y. Sankharé,76
Italy,M. Darmian,76
Republic of Ireland,H. Arter,76
Wales,J. Allen,76
Hungary,A. Szalai,76
Brazil,Alan Kardec,76
Brazil,Maurício,76
Italy,L. Rossettini,76
Bulgaria,I. Popov,76
DR Congo,G. Kakuta,76
Italy,F. Borini,76
Czech Republic,T. Gebre Selassie,76
Argentina,F. Di Santo,76
Senegal,C. Kouyaté,76
Italy,A. Paloschi,76
Colombia,D. Moreno,76
Brazil,Douglas,76
Brazil,Ganso,76
Morocco,O. El Kaddouri,76
Brazil,Alan Carvalho,76
Brazil,Maicón,76
Germany,L. Holtby,76
Scotland,M. Phillips,76
France,R. Rodelin,76
Ivory Coast,S. Doumbia,76
Spain,Dani Pacheco,76
Italy,M. Antenucci,76
Germany,D. Brosinski,76
Uruguay,B. Fornaroli,76
Turkey,M. Ekici,76
England,A. Cresswell,76
Spain,Lombán,76
England,T. Cleverley,76
France,Y. Ravet,76
Ivory Coast,W. Bony,76
France,Y. Salibur,76
Colombia,D. Quintero,76
England,M. Antonio,76
Slovakia,P. Pekarík,76
Colombia,F. Montero,76
Cuba,O. Alonso,76
France,P. Lasne,76
Brazil,Júnior Caiçara,76
Brazil,Carlos Eduardo,76
Germany,P. Bargfrede,76
Italy,M. Destro,76
Italy,Rômulo,76
Brazil,Gil,76
Japan,S. Okazaki,76
England,C. Dawson,76
France,F. Hanin,76
Serbia,R. Petrović,76
Ukraine,Y. Khacheridi,76
Colombia,M. Torres,76
Colombia,D. Pabón,76
Turkey,S. Gürler,76
Cape Verde,Héldon,76
Greece,I. Fetfatzidis,76
Spain,Tomás Pina,76
Algeria,S. Taïder,76
Italy,D. D'Ambrosio,76
Portugal,André André,76
Portugal,Josué,76
Spain,Vicente Gómez,76
Argentina,N. Blandi,76
Argentina,S. García,76
Germany,L. Rupp,76
Scotland,J. Forrest,76
Portugal,Marafona,76
Argentina,F. Fernández,76
France,G. Defrel,76
Brazil,Eric Botteghin,76
Peru,R. Ruidíaz,76
Chile,E. Vargas,76
Germany,T. Strobl,76
Croatia,I. Santini,76
Greece,A. Samaris,76
Netherlands,M. de Roon,76
Chile,J. Fernandes,76
Argentina,P. De Blasis,76
Italy,G. Lapadula,76
Portugal,Hernâni,76
Argentina,D. González,76
Argentina,A. Donatti,76
Japan,G. Haraguchi,76
Ecuador,E. Valencia,76
Turkey,S. Özbayraklı,76
Spain,Mata,76
Spain,Eraso,76
Portugal,André Simões,76
Brazil,Alexo Baia,76
Brazil,Juli Freitinho,76
Brazil,Eltildo Correia,76
Brazil,Emilio Piodão,76
Brazil,Fred Aníbão,76
Brazil,Nelsildo Reis,76
Brazil,Andeson Trigo,76
Brazil,Victildinho,76
Brazil,Davi Parrela,76
Brazil,David Seijalbo,76
Brazil,Dênildo Stein,76
Brazil,Rafael Cachoira,76
Ukraine,D. Boyko,76
Japan,Y. Kobayashi,76
France,D. Liénard,76
Italy,A. Meret,75
England,R. Sessegnon,75
Brazil,Felipe Vizeu,75
Spain,Adama,75
Norway,S. Berge,75
Spain,Marc Roca,75
Netherlands,J. Kluivert,75
Brazil,Wendel,75
Brazil,Éder Militão,75
Belgium,C. Musonda,75
Italy,M. Locatelli,75
Italy,R. Mandragora,75
Uruguay,N. Nández,75
Greece,P. Retsos,75
Morocco,A. Hakimi,75
Mali,D. Samassékou,75
Argentina,A. Franco,75
Uruguay,M. Saracchi,75
Spain,Dani Olmo,75
England,A. Mawson,75
Spain,Merino,75
Nigeria,K. Iheanacho,75
France,F. Guilbert,75
England,T. Davies,75
Portugal,Renato Sanches,75
France,L. Blas,75
Spain,Lato,75
United States,Z. Steffen,75
Serbia,U. Račić,75
France,M. Maignan,75
Italy,A. Grassi,75
Brazil,Gabriel Boschilia,75
Mexico,O. Pineda,75
Ivory Coast,N. Pépé,75
Portugal,André Horta,75
Paraguay,A. Romero Gamarra,75
Canada,C. Larin,75
Cameroon,A. Zambo Anguissa,75
Spain,Borja Mayoral,75
Spain,Córdoba,75
Morocco,Y. Aït Bennasser,75
France,K. Amian,75
Turkey,C. Söyüncü,75
Serbia,L. Jović,75
Croatia,J. Brekalo,75
Czech Republic,T. Souček,75
Spain,Unai Núñez,75
France,P. Gouano,75
Brazil,Paulinho,75
Belgium,B. Engels,75
Italy,A. Petagna,75
Brazil,Marlon,75
Ivory Coast,S. Fofana,75
Portugal,Gonçalo Paciência,75
Germany,L. Klostermann,75
Spain,Unai López,75
Austria,K. Laimer,75
Brazil,Thiago Maia,75
Portugal,Palhinha,75
Egypt,R. Sobhi,75
Ivory Coast,G. Konan,75
Netherlands,G. Til,75
Honduras,A. Elis,75
Spain,Dani Raba,75
Senegal,A. Gomis,75
Algeria,Y. Benzia,75
Germany,K. Akpoguma,75
Spain,Medrán,75
Spain,Jason,75
Portugal,Carlos Mané,75
Portugal,Rúben Semedo,75
Belgium,T. Bongonda,75
Portugal,Bruno Varela,75
Colombia,R. Martínez,75
Argentina,J. Figal,75
Italy,A. Barreca,75
Brazil,Ailton,75
Portugal,Hélder Costa,75
Spain,Ivi,75
France,M. Lopez,75
France,M. Coco,75
Spain,Melero,75
Denmark,M. Jensen,75
Serbia,M. Gaćinović,75
Romania,R. Marin,75
Uruguay,E. Cabaco,75
Colombia,J. Hernández,75
Portugal,Yuri Ribeiro,75
England,L. Moore,75
Denmark,F. Rønnow,75
England,J. Bryan,75
Austria,K. Stöger,75
Czech Republic,M. Krmenčík,75
Italy,A. Cragno,75
Switzerland,Y. Mvogo,75
England,S. Johnstone,75
Spain,Insua,75
Turkey,K. Ayhan,75
Ghana,A. Duncan,75
France,G. Laborde,75
Nigeria,M. Agu,75
Austria,K. Wimmer,75
Switzerland,F. Schär,75
Austria,L. Schaub,75
Brazil,Douglas Santos,75
Belgium,B. Verstraete,75
DR Congo,C. Mbemba,75
Italy,D. Cataldi,75
France,I. Amadou,75
Portugal,Ivan Cavaleiro,75
Ghana,D. Amartey,75
Ghana,F. Acheampong,75
Spain,Burgui,75
Ivory Coast,M. Cornet,75
DR Congo,M. Tisserand,75
France,B. Santamaria,75
Netherlands,H. Hateboer,75
South Africa,B. Zungu,75
New Zealand,R. Thomas,75
Brazil,Otávio,75
Italy,G. Ferrari,75
Gambia,O. Colley,75
Spain,Rubén Duarte,75
Uruguay,M. Lemos,75
Portugal,Miguel Silva,75
Brazil,Bernardo,75
Brazil,Tchê Tchê,75
France,A. Diakhaby,75
DR Congo,C. Luyindama,75
Spain,Francis,75
Dominican Republic,J. Firpo,75
Spain,Martín,75
Ukraine,V. Buyalskyi,75
Scotland,R. Jack,75
England,N. Redmond,75
Turkey,M. Çağıran,75
Denmark,A. Cornelius,75
Greece,K. Stafylidis,75
Brazil,Rodrigo Ely,75
Morocco,Y. Ayoub,75
Netherlands,J. Locadia,75
Norway,O. Selnæs,75
Netherlands,S. Denswil,75
Scotland,R. Fraser,75
France,C. Jullien,75
Egypt,A. Hassan,75
France,A. Touré,75
Portugal,Tozé,75
Germany,J. Toljan,75
Argentina,H. Villalba,75
Turkey,D. Türüç,75
Jamaica,A. Blake,75
Uruguay,S. Cristóforo,75
Germany,E. Thommy,75
Italy,A. Conti,75
Algeria,R. Bensebaini,75
Argentina,G. Rodríguez,75
Paraguay,C. Domínguez,75
Spain,Aritz Elustondo,75
Syria,O. Kharbin,75
Mexico,N. Araújo,75
Georgia,J. Ananidze,75
France,A. Delort,75
Spain,Borja Bastón,75
Switzerland,J. Drmić,75
Norway,J. Svensson,75
Norway,F. Midtsjø,75
Brazil,João Pedro,75
Netherlands,B. Martins Indi,75
Belgium,M. Sels,75
Argentina,L. González Pirez,75
Netherlands,M. Bizot,75
Germany,J. Geis,75
Germany,D. da Costa,75
Nigeria,O. Onazi,75
Germany,R. Knoche,75
Spain,Rubén Pardo,75
Austria,M. Bauer,75
France,S. Meïté,75
Finland,A. Ring,75
Ukraine,S. Kryvtsov,75
France,S. Falette,75
Mexico,J. Damm,75
Sweden,V. Claesson,75
Australia,T. Rogić,75
Portugal,João Teixeira,75
Venezuela,D. Machís,75
Spain,Carles Gil,75
Argentina,G. Fernández,75
Chile,E. Roco,75
Netherlands,S. van Beek,75
Uruguay,D. Rolán,75
Argentina,G. Herrera,75
Denmark,L. Lerager,75
Spain,Chema Rodríguez,75
France,Y. Cardinale,75
China,Wu Lei,75
South Korea,Lee Jae Sung,75
Spain,Bustinza,75
Spain,Lekue,75
Spain,Borja Valle,75
Brazil,Pablo Santos,75
Czech Republic,M. Vydra,75
Germany,L. Unnerstall,75
Germany,S. Kittel,75
Republic of Ireland,J. Hendrick,75
Italy,C. Biraghi,75
Nigeria,A. Musa,75
Scotland,S. Armstrong,75
Austria,E. Dilaver,75
Sweden,F. Helander,75
Sweden,R. Olsen,75
Germany,E. Durm,75
Brazil,Lucas Lima,75
Brazil,Guilherme,75
Sweden,S. Larsson,75
Brazil,André Ramalho,75
Netherlands,R. Haps,75
Scotland,C. McGregor,75
Argentina,L. Zelarayán,75
Slovenia,M. Mevlja,75
Venezuela,R. Otero,75
Argentina,L. Acosta,75
Denmark,J. Lössl,75
Norway,S. Johansen,75
United States,I. Opara,75
France,S. Corchia,75
Russia,G. Schennikov,75
Spain,Fontàs,75
Belgium,M. Lestienne,75
Ghana,E. Badu,75
Mexico,A. Pulido,75
Guinea-Bissau,Pelé,75
England,A. Gray,75
Spain,Keko,75
Brazil,Fransérgio,75
Spain,Joel Robles,75
Spain,Samu Saiz,75
Turkey,H. Tekin,75
Spain,Gálvez,75
Spain,Carles Planas,75
Denmark,R. Falk Jensen,75
Brazil,Pablo,75
Bosnia and Herzegovina,E. Bičakčić,75
England,A. Flint,75
Congo,T. Bifouma,75
Bosnia and Herzegovina,O. Vranješ,75
Chile,F. Gutiérrez,75
France,A. Knockaert,75
Germany,J. Korb,75
Ghana,C. Atsu,75
Germany,A. Younes,75
Spain,Bigas,75
Ukraine,B. Butko,75
Germany,C. Günter,75
Algeria,R. Ghezzal,75
Switzerland,R. Steffen,75
Slovenia,R. Berić,75
Colombia,C. Vargas,75
Peru,C. Cueva,75
Argentina,G. Carrillo,75
Senegal,B. Ndiaye,75
Turkey,O. Şahiner,75
Colombia,A. Ibargüen,75
Spain,Sabin Merino,75
Curaçao,B. Kuwas,75
Spain,Sergi Guardiola,75
Brazil,Felipe,75
Portugal,Tarantini,75
Portugal,Ricardo Costa,75
Italy,E. Moretti,75
France,L. Butelle,75
Chile,J. Valdés,75
Poland,A. Boruc,75
France,Y. Pelé,75
Turkey,S. İnan,75
England,S. Francis,75
Jamaica,W. Morgan,75
North Macedonia,G. Pandev,75
Italy,L. Rigoni,75
Austria,C. Fuchs,75
Brazil,Rafael,75
Turkey,V. Demirel,75
Spain,Mikel Rico,75
Spain,Diego Castro,75
Netherlands,P. Verhaegh,75
Italy,C. Maggio,75
France,C. Jallet,75
Austria,R. Özcan,75
France,J. Leca,75
France,Y. Gourcuff,75
Poland,B. Białkowski,75
Scotland,R. Snodgrass,75
Mexico,J. Corona,75
Argentina,N. Cardozo,75
Cameroon,A. Song,75
Belgium,L. Ciman,75
Switzerland,Gelson Fernandes,75
Mexico,O. Peralta,75
Switzerland,G. İnler,75
Italy,M. Silvestre,75
Denmark,M. Krohn-Dehli,75
Colombia,A. Pérez,75
Argentina,P. Guiñazú,75
Poland,A. Mierzejewski,75
Portugal,Rolando,75
Italy,A. Raggi,75
France,B. Sagna,75
Belgium,N. Lombaerts,75
Germany,D. Aogo,75
Cameroon,S. M'Bia,75
Poland,J. Błaszczykowski,75
Australia,B. Jones,75
Brazil,Cássio,75
Greece,Zeca,75
Netherlands,K. Vermeer,75
England,S. Sinclair,75
England,C. Daniels,75
Wales,W. Hennessey,75
Uruguay,C. Rodríguez,75
Argentina,N. Spolli,75
Mexico,H. Ayala,75
Spain,De la Bella,75
Argentina,M. Fritzler,75
Ivory Coast,S. Bamba,75
Republic of Ireland,K. Westwood,75
Italy,L. Cigarini,75
United States,B. Feilhaber,75
Chile,M. Fernández,75
Spain,Fran Rico,75
Scotland,K. McDonald,75
Brazil,Baiano,75
Belgium,S. Kums,75
Italy,S. Missiroli,75
Sweden,O. Toivonen,75
Chile,M. Díaz,75
Spain,Bojan,75
Slovenia,B. Jokič,75
Bosnia and Herzegovina,H. Medunjanin,75
Morocco,N. Dirar,75
Portugal,Vieirinha,75
Netherlands,J. De Guzmán,75
Austria,S. Prödl,75
Senegal,P. Cissé,75
France,L. Deaux,75
Netherlands,R. Donk,75
United States,L. Nguyen,75
Cape Verde,Varela,75
Norway,O. Kamara,75
Portugal,Nuno Pinto,75
Portugal,Luisinho,75
Slovakia,M. Kozáčik,75
Czech Republic,B. Dočkal,75
Bolivia,M. Martins,75
Uzbekistan,O. Akhmedov,75
Brazil,Titi,75
Paraguay,V. Cáceres,75
France,C. Beauvue,75
Spain,Oier,75
Paraguay,R. Bobadilla,75
Switzerland,F. Frei,75
Serbia,S. Rajković,75
France,A. Mounier,75
Argentina,F. Roncaglia,75
England,M. Kelly,75
Ivory Coast,I. Traoré,75
Wales,J. Chester,75
Netherlands,P. van Aanholt,75
Netherlands,L. Fer,75
Netherlands,J. van der Heijden,75
Hungary,T. Kádár,75
Argentina,M. Alustiza,75
Ghana,A. Adomah,75
Senegal,M. Diouf,75
Russia,D. Glushakov,75
Mexico,J. Hernández,75
Russia,D. Tarasov,75
Chile,M. Isla,75
Argentina,M. Suárez,75
Spain,Rochina,75
Nigeria,L. Balogun,75
Uruguay,A. Hernández,75
Senegal,M. Diamé,75
Ivory Coast,Serey Dié,75
Switzerland,A. Mehmedi,75
Italy,M. Valdifiori,75
Italy,F. Caputo,75
Ivory Coast,J. Kodjia,75
Sweden,J. Durmaz,75
Spain,Saúl Berjón,75
Germany,M. Risse,75
England,A. Westwood,75
Uruguay,J. Urretaviscaya,75
Chile,C. Toselli,75
England,J. Stanislas,75
Italy,D. Santon,75
Spain,Alcalá,75
Serbia,A. Prijović,75
Portugal,Éder,75
Sweden,K. Johnsson,75
Spain,Rubén Pérez,75
Sweden,J. Hopf,75
Spain,Balenziaga,75
Germany,T. Jantschke,75
Argentina,M. Caruzzo,75
Argentina,S. Blanco,75
Brazil,Sandro,75
England,A. Smith,75
Bosnia and Herzegovina,E. Zukanović,75
Austria,D. Alar,75
