team,player,overall
Spain,Jozabed,77
Germany,J. Hofmann,77
Italy,V. Grifo,77
Uruguay,D. Rolán,77
Senegal,Badou Ndiaye,77
Norway,H. Nordtveit,77
Switzerland,M. Lang,77
Senegal,C. Kouyaté,77
Germany,L. Holtby,77
France,B. André,77
Sweden,P. Jansson,77
Tunisia,A. Abdennour,77
Netherlands,J. Gouweleeuw,77
France,G. Defrel,77
Spain,Álvaro,77
Germany,E. Durm,77
Switzerland,R. Steffen,77
Colombia,D. Torres,77
Croatia,L. Kalinić,77
Brazil,Vitor Hugo,77
Netherlands,T. Krul,77
England,F. Forster,77
France,D. Da Silva,77
England,F. Delph,77
Spain,Yuri,77
Portugal,Rui Fonte,77
Republic of Ireland,H. Arter,77
Wales,J. Allen,77
Netherlands,L. Fer,77
Scotland,M. Phillips,77
Algeria,S. Hanni,77
Germany,D. Latza,77
France,Y. Salibur,77
Japan,Y. Ōsako,77
Portugal,André Pinto,77
Mozambique,Mexer,77
Spain,Timor,77
Argentina,N. Blandi,77
Spain,Cristian Tello,77
Peru,A. Carrillo,77
Czech Republic,T. Vaclík,77
Portugal,Mário Rui,77
Spain,Luís Hernández,77
Morocco,Z. Feddal,77
Netherlands,J. Veltman,77
Colombia,Y. Chará,77
Germany,R. Weidenfeller,77
Italy,A. Gamberini,77
Sweden,K. Källström,77
Italy,D. Bonera,77
Switzerland,T. Barnetta,77
Belgium,J. Van Damme,77
Poland,A. Boruc,77
Northern Ireland,G. McAuley,77
Spain,Iraizoz,77
Switzerland,D. Benaglio,77
Germany,A. Meier,77
Jamaica,W. Morgan,77
Argentina,N. Burdisso,77
England,L. Britton,77
Argentina,R. Martínez,77
Spain,David García,77
Spain,Iván Ramis,77
Argentina,J. Pinola,77
Russia,A. Berezutskiy,77
Netherlands,K. Huntelaar,77
Netherlands,P. Verhaegh,77
Italy,F. Magnanelli,77
Republic of Ireland,W. Hoolahan,77
France,C. Jallet,77
Northern Ireland,S. Davis,77
France,G. Clichy,77
England,A. Lennon,77
Argentina,M. Zárate,77
France,J. Leca,77
France,G. Hoarau,77
Cameroon,A. Song,77
France,M. Debuchy,77
Switzerland,G. İnler,77
Chile,C. Candero,77
Chile,A. Veznera,77
Chile,T. Lagardo,77
Chile,C. Ruvios,77
Chile,H. Briceldo,77
Chile,M. Gamonales,77
Chile,L. Dalsaro,77
Chile,P. Hidalgado,77
France,J. Ménez,77
Switzerland,V. Behrami,77
England,C. Davies,77
Spain,Sergio,77
Brazil,Charles,77
France,C. Théréau,77
South Africa,I. Khune,77
Australia,B. Jones,77
Argentina,F. Higuaín,77
Brazil,Ari,77
Italy,A. Masiello,77
England,S. Sinclair,77
England,L. Cattermole,77
Portugal,Fábio Coentrão,77
Argentina,J. Maidana,77
Denmark,L. Schøne,77
Finland,P. Hetemaj,77
Brazil,Castán,77
Spain,Javi Varas,77
Italy,M. Andreolli,77
Argentina,O. Trejo,77
Argentina,M. Andújar,77
Ecuador,F. Caicedo,77
Slovakia,J. Ďurica,77
Costa Rica,B. Ruíz,77
Portugal,Vieirinha,77
Netherlands,J. De Guzmán,77
Italy,S. Okaka,77
Netherlands,R. Vormer,77
France,L. Rémy,77
Burkina Faso,C. Kaboré,77
Portugal,Luisinho,77
Japan,M. Hasebe,77
Czech Republic,B. Dočkal,77
Serbia,A. Rukavina,77
Uruguay,M. Cáceres,77
Colombia,C. Sánchez,77
Venezuela,R. Rosales,77
Ivory Coast,M. Gradel,77
England,M. Albrighton,77
Cameroon,A. Chedjou,77
France,M. Sissoko,77
Serbia,N. Subotić,77
Cameroon,E. Choupo-Moting,77
Germany,S. Terodde,77
Argentina,F. Roncaglia,77
Morocco,M. Carcela-González,77
Senegal,Y. Sankharé,77
France,R. Alessandrini,77
Cameroon,B. Moukandjo,77
Spain,Yoel,77
Bulgaria,I. Popov,77
Mexico,E. Hernández,77
Uruguay,C. Stuani,77
Serbia,I. Radovanović,77
Turkey,O. Kıvrak,77
Senegal,M. Diouf,77
Brazil,Rafael Carioca,77
Netherlands,D. Janmaat,77
Italy,M. Valdifiori,77
Germany,M. Risse,77
Germany,B. Oczipka,77
Turkey,M. Ekici,77
Turkey,T. Arslan,77
Cuba,O. Alonso,77
Venezuela,T. Rincón,77
Brazil,Bruno César,77
Senegal,L. Sané,77
Mexico,J. Aquino,77
Cameroon,A. Nyom,77
Serbia,N. Pejčinović,77
Brazil,Gil,77
Japan,S. Okazaki,77
Colombia,D. Pabón,77
Netherlands,J. Toornstra,77
Spain,Sergio León,77
Portugal,Wilson Eduardo,77
Brazil,Juan Jesus,77
Romania,C. Tătăruşanu,77
Portugal,Luís Neto,77
Brazil,Marcelo,77
Argentina,S. Gentiletti,77
Uruguay,C. Sánchez,77
Italy,L. Pavoletti,77
Romania,V. Chiricheş,77
Brazil,Marçal,77
Argentina,P. De Blasis,77
Costa Rica,O. Duarte,77
Argentina,F. Armani,77
Argentina,P. Pérez,77
Argentina,S. Torrico,77
Mali,M. Marega,77
Brazil,Raphaelito Anjos,77
Brazil,Gazzolisco,77
Brazil,Ronaldo Esler,77
Brazil,Claudio Coíntra,77
Brazil,Louri Beretta,77
Brazil,Everticinho,77
Brazil,Sidney Pessinho,77
Brazil,Formosandrinho,77
Ukraine,D. Boyko,77
Netherlands,M. de Ligt,76
Switzerland,B. Embolo,76
France,I. Diop,76
Venezuela,J. Añor,76
Argentina,G. Simeone,76
Germany,B. Henrichs,76
Croatia,M. Pjaca,76
Jamaica,L. Bailey,76
Portugal,Renato Sanches,76
Ivory Coast,F. Kessié,76
Croatia,M. Rog,76
Germany,M. Stendera,76
Brazil,Gabriel,76
Italy,M. Caldara,76
Croatia,M. Pašalić,76
Czech Republic,J. Jankto,76
Spain,Carlos Soler,76
Belgium,C. Musonda,76
Germany,L. Öztunali,76
Croatia,T. Jedvaj,76
Spain,Camarasa,76
Mexico,E. Gutiérrez,76
Netherlands,D. van de Beek,76
Russia,A. Golovin,76
Portugal,Daniel Podence,76
Portugal,Palhinha,76
Ivory Coast,J. Gnagnon,76
Brazil,Raphinha,76
Spain,Aarón Martín,76
Denmark,L. Andersen,76
Argentina,L. Ocampos,76
Denmark,Y. Poulsen,76
Spain,Santi Mina,76
Portugal,Ricardo Horta,76
Portugal,Hélder Costa,76
Benin,S. Mounié,76
Brazil,Thiago Maia,76
Netherlands,B. Ramselaar,76
Portugal,Gil Dias,76
Ivory Coast,G. Konan,76
Spain,Marc Muniesa,76
Bosnia and Herzegovina,M. Bešić,76
Italy,C. Piccini,76
Italy,L. Spinazzola,76
England,S. Berahino,76
Algeria,Y. Benzia,76
Ghana,A. Duncan,76
DR Congo,C. Mbemba,76
Spain,Manquillo,76
Portugal,José Sá,76
Colombia,E. Balanta,76
Portugal,Carlos Mané,76
Venezuela,V. García,76
Argentina,J. Gómez,76
Dominican Republic,Mariano,76
Brazil,Otávio,76
Portugal,Fábio Martins,76
Ukraine,I. Ordets,76
France,M. Coco,76
Uruguay,G. Pereiro,76
Croatia,F. Krovinović,76
Senegal,K. Babacar,76
Belgium,D. Praet,76
Nigeria,A. Musa,76
Spain,Javi Espinosa,76
France,J. Roussillon,76
Morocco,Y. Ayoub,76
Netherlands,J. Locadia,76
France,S. Meïté,76
Netherlands,S. Denswil,76
Spain,Jairo,76
Italy,M. De Sciglio,76
Brazil,Matheus,76
Spain,Omar Mascarell,76
Germany,D. Kohr,76
Chile,N. Castillo,76
France,Y. Sabaly,76
Argentina,F. Mussis,76
Argentina,F. Cartabia,76
Spain,Diego Rico,76
Japan,Y. Mutō,76
France,A. Souquet,76
England,D. Ings,76
France,N. Mendy,76
Italy,F. Viviani,76
Spain,Portu,76
Netherlands,J. Boëtius,76
Venezuela,J. Martínez,76
France,C. Jullien,76
Italy,Emerson,76
Serbia,L. Marković,76
Portugal,Josué Sá,76
Uruguay,S. Cristóforo,76
Turkey,O. Tufan,76
Poland,L. Skorupski,76
France,M. Le Marchand,76
Italy,M. Destro,76
Italy,F. Bardi,76
France,A. Delort,76
Ghana,J. Ayew,76
Spain,Samu Saiz,76
France,A. Letellier,76
Republic of Ireland,R. Brady,76
France,A. Knockaert,76
Netherlands,B. van Leer,76
Spain,Alberto Moreno,76
Mexico,J. Damm,76
Spain,Roger,76
Israel,M. Dabbur,76
Sweden,S. Larsson,76
Algeria,R. Ghezzal,76
France,L. Diony,76
Argentina,F. Ferreyra,76
Colombia,F. Fabra,76
Argentina,R. Rey,76
Argentina,G. Peruzzi,76
Brazil,Diego Carlos,76
Paraguay,O. Romero,76
Serbia,M. Jojić,76
Cameroon,K. Toko-Ekambi,76
Peru,C. Zambrano,76
Italy,D. Santon,76
Germany,P. Groß,76
Netherlands,S. Padt,76
Spain,Laguardia,76
Germany,F. Wiedwald,76
Paraguay,J. Iturbe,76
Brazil,Sebá,76
Netherlands,S. Berghuis,76
Spain,Serantes,76
Germany,J. Korb,76
Germany,T. Strobl,76
Morocco,R. Saïss,76
Brazil,Guilherme,76
Slovenia,R. Berić,76
Russia,Y. Lodygin,76
South Africa,P. Tau,76
Russia,M. Kerzhakov,76
England,J. Tomkins,76
Wales,S. Vokes,76
France,M. Yanga-M'Biwa,76
Republic of Ireland,C. Clark,76
Ivory Coast,L. Koné,76
Hungary,P. Gulácsi,76
Italy,F. Borini,76
Colombia,B. Espinosa,76
Italy,A. Paloschi,76
Switzerland,A. Mehmedi,76
Brazil,Michel Macedo,76
England,A. Cresswell,76
Netherlands,L. de Jong,76
Germany,T. Jantschke,76
France,K. Théophile-Catherine,76
Belgium,M. Lestienne,76
Brazil,Carlos Eduardo,76
Portugal,André Almeida,76
Morocco,A. Regattin,76
Greece,I. Fetfatzidis,76
France,J. Martin,76
Senegal,P. Djilobodji,76
Paraguay,C. Ortíz,76
France,B. Ketkeophomphone,76
Spain,Gálvez,76
Brazil,Alan Patrick,76
Germany,L. Rupp,76
Bosnia and Herzegovina,E. Bičakčić,76
United States,T. Chandler,76
France,A. Trebel,76
Peru,R. Ruidíaz,76
Uruguay,M. Pereyra,76
Japan,H. Kiyotake,76
Italy,G. Lapadula,76
Germany,A. Hahn,76
Germany,F. Niederlechner,76
Argentina,C. Izquierdoz,76
Ecuador,E. Valencia,76
Argentina,R. Ábila,76
Portugal,Tarantini,76
France,R. Vercoutre,76
Italy,D. Dainelli,76
Wales,J. Collins,76
Sweden,J. Olsson,76
Belgium,S. Proto,76
Germany,M. Lehmann,76
Spain,Riesgo,76
Turkey,S. İnan,76
Scotland,S. Brown,76
Spain,Alexis,76
England,S. Francis,76
Germany,S. Kießling,76
Italy,G. Pazzini,76
Italy,D. Gastaldello,76
Italy,M. Storari,76
Scotland,D. Fletcher,76
Argentina,G. Lux,76
Argentina,A. Domínguez,76
Argentina,L. Ponzio,76
Slovenia,B. Cesar,76
Austria,C. Fuchs,76
Argentina,J. Dátolo,76
Turkey,V. Demirel,76
Spain,Andrés Fernández,76
Spain,Diego Castro,76
Lithuania,Z. Karčemarskas,76
Russia,R. Yanbaev,76
England,M. Noble,76
Argentina,R. Sambueza,76
Argentina,R. Civelli,76
Argentina,D. Cvitanich,76
Russia,Y. Zhirkov,76
Russia,A. Belenov,76
Mexico,J. Corona,76
Germany,A. Hunt,76
China,Zheng Zhi,76
Switzerland,Gelson Fernandes,76
Mexico,O. Peralta,76
Spain,Abraham,76
Chile,R. Bistama,76
Chile,L. Villasoel,76
Chile,D. Labran,76
Chile,R. Lafrentz,76
Chile,G. Morenda,76
Chile,C. Davilo,76
Chile,R. Ahumera,76
Chile,A. Dembal,76
Chile,A. Candales,76
Chile,A. Rolis,76
Chile,E. Codesto,76
Chile,W. Mansila,76
Spain,Jesús Gámez,76
Cameroon,M. Matip,76
Spain,Agirretxe,76
Argentina,M. Boselli,76
Ukraine,O. Kucher,76
Scotland,J. Morrison,76
Mexico,J. Orozco,76
Italy,A. Raggi,76
Poland,J. Błaszczykowski,76
Poland,E. Polański,76
Argentina,M. Izco,76
Argentina,I. Sosa,76
Russia,A. Kasaev,76
Netherlands,R. Vlaar,76
Republic of Ireland,S. Long,76
England,J. Rodriguez,76
Germany,M. Compper,76
Italy,L. De Silvestri,76
Spain,Aythami Artiles,76
Mexico,P. Aguilar,76
Turkey,C. Erkin,76
Spain,Carlos Martínez,76
Finland,N. Moisander,76
Italy,L. Cigarini,76
Italy,L. Antonelli,76
Paraguay,C. Riveros,76
Brazil,Baiano,76
Belgium,S. Kums,76
Belgium,J. Vossen,76
United States,J. Altidore,76
Brazil,Mossoró,76
Switzerland,F. Lustenberger,76
Slovenia,B. Jokič,76
France,L. Baal,76
Morocco,N. Dirar,76
Italy,A. Matri,76
Austria,M. Harnik,76
Poland,K. Grosicki,76
France,L. Deaux,76
France,E. Capoue,76
Senegal,P. Diop,76
United States,L. Nguyen,76
Spain,Adrián González,76
Serbia,M. Sulejmani,76
Argentina,E. Insúa,76
Germany,T. Kraft,76
Sweden,A. Ekdal,76
South Korea,Koo Ja Cheol,76
Italy,A. Ranocchia,76
France,S. De Maio,76
Portugal,Beto,76
Albania,M. Mavraj,76
Paraguay,P. Aguilar,76
Switzerland,V. Stocker,76
Switzerland,F. Frei,76
Germany,N. Petersen,76
France,A. Mounier,76
South Africa,S. Tshabalala,76
Argentina,G. Mercado,76
Netherlands,G. van der Wiel,76
Ivory Coast,I. Traoré,76
Brazil,Maurício,76
Poland,M. Pazdan,76
Italy,L. Rossettini,76
DR Congo,G. Kakuta,76
Netherlands,S. de Jong,76
Netherlands,J. van der Heijden,76
Germany,S. Ulreich,76
Argentina,M. Alustiza,76
United States,G. Cameron,76
Colombia,D. Moreno,76
Russia,D. Tarasov,76
Chile,M. Isla,76
Brazil,Wanderson,76
Morocco,A. Chahechouhe,76
Brazil,Maicón,76
Italy,R. Meggiorini,76
France,T. Heurtaux,76
Ivory Coast,Serey Dié,76
Germany,D. Brosinski,76
Uruguay,B. Fornaroli,76
Spain,Víctor Vázquez,76
England,T. Cleverley,76
Portugal,Éder,76
France,Y. Ravet,76
France,G. Sertic,76
Argentina,M. Caruzzo,76
Brazil,Xandão,76
Slovakia,P. Pekarík,76
Spain,Bóveda,76
Romania,C. Pantilimon,76
Georgia,G. Kashia,76
Spain,Herrerín,76
Germany,M. Schmiedebach,76
Netherlands,N. Viergever,76
France,R. Cabella,76
Serbia,N. Tomović,76
Serbia,J. Vuković,76
Spain,Javi López,76
Iceland,A. Finnbogason,76
Chile,E. Paredes,76
Colombia,M. Torres,76
Colombia,O. Murillo,76
Israel,B. Natcho,76
Switzerland,T. Klose,76
France,N. Pallois,76
Spain,Ibai Gómez,76
England,M. Lowton,76
Hungary,N. Nikolić,76
Slovenia,J. Kurtić,76
Spain,Aleix Vidal,76
Brazil,Rodrigo Moledo,76
Portugal,João Pereira,76
Spain,Roberto Torres,76
Saudi Arabia,N. Al Abed,76
Mexico,J. Vázquez,76
Peru,P. Hurtado,76
Colombia,A. Hurtado,76
Colombia,A. Mejía,76
Argentina,E. Mas,76
Chile,E. Puch,76
Senegal,C. N'Doye,76
Turkey,A. Sulu,76
Belgium,E. Şen,76
Brazil,Dyego Sousa,76
Argentina,M. Díaz,76
Brazil,Antônio Chiamuloira,76
Brazil,Eltildo Correia,76
Brazil,Everton Andrão,76
Brazil,Rosberto Dourado,76
Brazil,Laure Santeiro,76
Brazil,Gabri Prestão,76
Brazil,Fred Aníbão,76
Brazil,Nelsildo Reis,76
Brazil,Welington Dano,76
Brazil,Vieirundinho,76
Brazil,David Seijalbo,76
Brazil,Ronaldo Cabrais,76
Brazil,Dênildo Stein,76
France,M. Sarr,75
Ukraine,V. Kovalenko,75
Italy,F. Chiesa,75
Ivory Coast,S. Fofana,75
Italy,A. Barreca,75
Argentina,E. Mammana,75
Nigeria,K. Iheanacho,75
Netherlands,N. Aké,75
Poland,K. Linetty,75
France,M. Dembélé,75
Venezuela,A. Peñaranda,75
France,T. Hernández,75
Nigeria,H. Onyekuru,75
England,N. Chalobah,75
England,C. Chambers,75
England,W. Hughes,75
Netherlands,R. Bazoer,75
Colombia,R. Borré,75
Argentina,C. Pavón,75
Portugal,Francisco Geraldes,75
Spain,Rubén Blanco,75
Italy,D. Cataldi,75
Colombia,J. Lerma,75
Ivory Coast,J. Gbamin,75
France,L. Dubois,75
Portugal,Rafa Soares,75
Italy,S. Scuffet,75
Argentina,G. Conti,75
Ghana,G. Donsah,75
Italy,A. Conti,75
Uruguay,L. Torreira,75
Mexico,O. Pineda,75
Portugal,André Horta,75
Kosovo,M. Rashica,75
Italy,S. Sensi,75
Denmark,V. Fischer,75
Switzerland,Y. Mvogo,75
Italy,A. Ciciretti,75
Paraguay,D. González,75
Brazil,Mattheus Oliveira,75
Mexico,R. Pizarro,75
Belgium,B. Engels,75
Netherlands,R. Kishna,75
Netherlands,J. Hendrix,75
Ghana,D. Amartey,75
Germany,J. Toljan,75
Scotland,A. Robertson,75
France,A. Saint-Maximin,75
Egypt,Kahraba,75
Argentina,J. Figal,75
Spain,Munir,75
Spain,Alex Alegría,75
Argentina,V. Vada,75
Spain,David García,75
Bosnia and Herzegovina,R. Bajić,75
United States,B. Wood,75
Brazil,Gabriel,75
Brazil,Douglas Santos,75
Cameroon,I. Amadou,75
Germany,Y. Gerhardt,75
DR Congo,A. Masuaku,75
Denmark,P. Højbjerg,75
Argentina,J. Calleri,75
Spain,Lekue,75
Argentina,G. Martínez,75
Nigeria,A. Umar,75
Russia,G. Dzhikiya,75
Japan,G. Shibasaki,75
Syria,O. Kharbin,75
England,L. Dunk,75
Republic of Ireland,J. Hendrick,75
England,L. Moore,75
Ghana,A. Wakaso,75
Switzerland,R. Freuler,75
Brazil,Welthon,75
Turkey,O. Yokuşlu,75
Spain,Insua,75
Nigeria,I. Ezekiel,75
Nigeria,M. Agu,75
Portugal,Frederico Venâncio,75
Chile,F. Mora,75
Colombia,G. Celis,75
Colombia,S. Pérez,75
Argentina,L. Zelarayán,75
Argentina,J. Silva,75
Turkey,D. Türüç,75
Spain,Burgui,75
Serbia,A. Mitrović,75
Japan,Y. Kubo,75
France,B. Santamaria,75
South Africa,B. Zungu,75
Algeria,R. Bensebaini,75
Guinea,F. Kamano,75
Portugal,Pedrinho,75
Algeria,I. Belfodil,75
England,C. Wilson,75
Brazil,João Pedro,75
Belgium,M. Sels,75
Greece,K. Stafylidis,75
Ivory Coast,K. Djidji,75
Norway,O. Selnæs,75
Georgia,V. Qazaishvili,75
Croatia,M. Livaja,75
Switzerland,F. Schär,75
Egypt,A. Hassan,75
Netherlands,R. Haps,75
Germany,M. Halstenberg,75
Germany,C. Mathenia,75
Iran,A. Jahanbakhsh,75
Netherlands,D. Sinkgraven,75
Spain,Jaume,75
Croatia,M. Oršić,75
Germany,R. Bauer,75
Ukraine,R. Malinovskyi,75
Denmark,M. Jørgensen,75
France,C. Grenier,75
Spain,Kiko Femenía,75
Switzerland,S. Zuber,75
Norway,O. Elabdellaoui,75
Denmark,D. Jensen,75
New Zealand,C. Wood,75
Ghana,E. Badu,75
Georgia,J. Ananidze,75
Spain,Ximo Navarro,75
Morocco,Z. Labyad,75
France,N. Isimat-Mirin,75
Spain,Luna,75
Italy,R. Inglese,75
Brazil,Renato Neto,75
Argentina,L. González Pirez,75
Italy,L. Caldirola,75
Belgium,H. Vanaken,75
Russia,D. Poloz,75
France,W. Boly,75
Germany,A. Schwolow,75
Germany,R. Knoche,75
Portugal,Salvador Agra,75
Germany,T. Leistner,75
Ghana,C. Atsu,75
England,D. Gayle,75
France,J. Ferri,75
Ukraine,S. Kryvtsov,75
France,S. Falette,75
Greece,P. Mantalos,75
Netherlands,M. de Roon,75
Chile,E. Roco,75
Argentina,F. Monetti,75
Paraguay,G. Gómez,75
Montenegro,N. Vukčević,75
Turkey,O. Şahiner,75
Argentina,A. Chávez,75
Colombia,A. Ibargüen,75
Spain,Sabin Merino,75
England,A. McCarthy,75
Greece,P. Tachtsidis,75
Sweden,K. Johnsson,75
Belgium,C. Kabasele,75
England,R. Mason,75
Germany,D. Ginczek,75
Mexico,A. Pulido,75
Brazil,Fransérgio,75
Spain,Arribas,75
Algeria,S. Taïder,75
France,G. Bussmann,75
Scotland,S. Armstrong,75
Colombia,F. Castillo,75
Ukraine,B. Butko,75
Italy,L. Rizzo,75
South Africa,T. Hlatshwayo,75
Denmark,J. Lössl,75
Spain,Joselu,75
Norway,O. Kamara,75
Argentina,B. Sarmiento,75
Serbia,S. Rajković,75
Wales,J. Chester,75
Netherlands,P. van Aanholt,75
England,J. Ward,75
Mexico,J. Hernández,75
Nigeria,L. Balogun,75
England,J. Livermore,75
Ivory Coast,J. Kodjia,75
Argentina,M. Díaz,75
Spain,Rubén Pérez,75
Brazil,Sandro,75
Russia,G. Schennikov,75
Germany,S. Jung,75
Spain,Kike García,75
Germany,C. Clemens,75
Senegal,D. Sakho,75
England,C. Dawson,75
Turkey,S. Gürler,75
Italy,G. Donati,75
Slovakia,R. Mak,75
France,K. Malcuit,75
Turkey,H. Tekin,75
Portugal,Josué,75
Brazil,Naldo,75
Scotland,L. Griffiths,75
Spain,Jota Peleteiro,75
Uruguay,S. García,75
Spain,Toño García,75
Chile,E. Vargas,75
Spain,Isaac Becerra,75
Cape Verde,Garry Rodrigues,75
Argentina,M. Dos Santos,75
Romania,A. Maxim,75
Colombia,C. Vargas,75
Serbia,D. Lazović,75
Colombia,W. Tesillo,75
Argentina,I. Fernández,75
Argentina,F. Carrizo,75
Japan,G. Haraguchi,75
Spain,Edgar Méndez,75
Spain,Tana,75
Turkey,S. Özbayraklı,75
Portugal,André Simões,75
Brazil,Felipe,75
Italy,P. Cannavaro,75
Netherlands,M. Stekelenburg,75
Argentina,A. Bizzarri,75
Italy,E. Moretti,75
France,E. Didot,75
France,M. Bodmer,75
Italy,M. Maccarone,75
Northern Ireland,C. Brunt,75
England,T. Huddlestone,75
England,W. Routledge,75
Italy,A. Aquilani,75
France,Y. Pelé,75
Turkey,H. Altıntop,75
Turkey,H. Kaldırım,75
Iceland,E. Hallfreðsson,75
Netherlands,S. Schaars,75
Italy,F. Brienza,75
England,G. Johnson,75
Republic of Ireland,J. Walters,75
Italy,L. Rigoni,75
Brazil,Rafael,75
Argentina,M. Barbosa,75
Spain,Iván Cuéllar,75
Italy,C. Maggio,75
France,R. Mavuba,75
Austria,R. Özcan,75
England,A. Young,75
Republic of Ireland,A. McGeady,75
Scotland,R. Snodgrass,75
Netherlands,R. Babel,75
France,S. Marveaux,75
Bosnia and Herzegovina,S. Salihović,75
Belgium,L. Ciman,75
Ghana,N. Asare,75
Chile,J. Beausejour,75
Switzerland,P. Schwegler,75
Argentina,L. Pisculichi,75
Italy,M. Silvestre,75
Spain,Trashorras,75
Chile,F. Vidangosa,75
Chile,C. Cordeso,75
Chile,E. Dinsol,75
Chile,M. Alcoraz,75
Chile,H. Acevedo,75
Chile,A. Baredia,75
Chile,E. Bolindos,75
Chile,J. Lopendañez,75
Chile,J. Badamontes,75
Chile,S. Cardenia,75
Chile,J. Epazo,75
Chile,R. Jardelino,75
Chile,I. Herreras,75
Chile,O. Budeaga,75
Chile,H. Lemonez,75
Chile,H. Riffosas,75
Chile,C. Abridego,75
Chile,K. Cordesia,75
Chile,E. Merraño,75
Chile,J. Landiso,75
Chile,Y. Donosos,75
Chile,A. Cambrillo,75
Chile,L. Lereas,75
Chile,V. Guerra,75
Belarus,T. Kalachev,75
Venezuela,F. Amorebieta,75
Russia,O. Ivanov,75
Argentina,M. Angeleri,75
Portugal,Rolando,75
France,Y. Kaboul,75
Benin,S. Sessègnon,75
Portugal,Eduardo,75
England,B. Wright-Phillips,75
Israel,L. Refaelov,75
Republic of Ireland,S. Ward,75
Brazil,Cássio,75
Russia,R. Shishkin,75
Sweden,R. Elm,75
Argentina,J. Carrizo,75
Greece,Zeca,75
Bosnia and Herzegovina,D. Milićević,75
Spain,Omar Ramos,75
Italy,S. Floccari,75
England,D. Simpson,75
England,C. Daniels,75
Uruguay,C. Rodríguez,75
Russia,A. Eschenko,75
Argentina,N. Spolli,75
Mexico,H. Ayala,75
Scotland,J. McArthur,75
Spain,De la Bella,75
Spain,Manu García,75
Spain,Mikel Gonzalez,75
England,A. Surman,75
Republic of Ireland,K. Westwood,75
Brazil,Siqueira,75
United States,B. Feilhaber,75
England,N. Dyer,75
Spain,Adrián,75
Uruguay,G. Castro,75
Spain,Fran Rico,75
Germany,N. Bungert,75
United States,S. Kljestan,75
Ukraine,D. Chygrynskyi,75
Colombia,C. Marrugo,75
Italy,S. Missiroli,75
Germany,A. Beck,75
Sweden,O. Toivonen,75
Colombia,A. Aguilar,75
Italy,A. Cerci,75
Netherlands,E. Pieters,75
Cape Verde,Varela,75
Senegal,M. Sall,75
Spain,Miguel Torres,75
Germany,M. Marin,75
Italy,V. Mannone,75
Portugal,Nuno Pinto,75
Switzerland,E. Derdiyok,75
Montenegro,D. Damjanović,75
Bolivia,M. Martins,75
Tunisia,Y. Benalouane,75
Ivory Coast,G. Sio,75
Morocco,N. El Zhar,75
Brazil,Gottardi,75
Burkina Faso,B. Koné,75
France,J. Biabiany,75
Spain,Sergio Tejera,75
Netherlands,R. van Wolfswinkel,75
Sweden,M. Olsson,75
Hungary,A. Szalai,75
Belgium,G. Bia,75
Italy,A. Poli,75
Brazil,Diego Ângelo,75
Czech Republic,T. Gebre Selassie,75
Scotland,M. Ritchie,75
Argentina,F. Di Santo,75
Serbia,F. Đorđević,75
England,K. Naughton,75
Argentina,M. Pérez García,75
Germany,C. Träsch,75
Mexico,J. Dueñas,75
Brazil,Douglas,75
Russia,S. Dzhanaev,75
Argentina,M. Suárez,75
Brazil,Jefferson,75
Ghana,M. Wakaso,75
Chile,C. Villanueva,75
Uruguay,A. Hernández,75
Uruguay,M. Britos,75
Turkey,V. Şen,75
Brazil,Caiuby,75
Sweden,J. Durmaz,75
Portugal,João Aurélio,75
Chile,C. Toselli,75
Venezuela,Dani Hernández,75
Spain,Lombán,75
Spain,Alcalá,75
Brazil,Fernandão,75
Spain,Dani Castellano,75
Argentina,S. Blanco,75
Mexico,I. Brizuela,75
Slovenia,D. Maroh,75
Burkina Faso,P. Nakoulma,75
Bosnia and Herzegovina,E. Zukanović,75
Saudi Arabia,O. Hawsawi,75
Japan,M. Yoshida,75
Spain,Botía,75
Spain,José Cañas,75
Netherlands,L. Narsingh,75
Moldova,A. Ioniţă,75
Italy,E. Schelotto,75
Netherlands,M. Zeegelaar,75
Germany,P. Bargfrede,75
Brazil,Leonardo,75
Austria,S. Ilsanker,75
Chile,G. Jara,75
Serbia,M. Ninković,75
Germany,P. Wollscheid,75
Italy,D. D'Ambrosio,75
Israel,A. Cohen,75
Nigeria,E. Emenike,75
Germany,M. Esser,75
Algeria,L. Cadamuro,75
Argentina,E. Gigliotti,75
Croatia,I. Strinić,75
Spain,Samu García,75
United States,D. Nagbe,75
France,C. Kerbrat,75
Argentina,R. Álvarez,75
Paraguay,I. Piris,75
Morocco,F. Fajr,75
Uruguay,S. Sosa,75
United States,M. Hedges,75
Senegal,O. Niasse,75
Costa Rica,G. González,75
Japan,H. Sakai,75
Argentina,M. Mantovani,75
Greece,D. Siovas,75
Uruguay,M. Britos,75
Portugal,Bruno Moreira,75
Germany,M. Schnatterer,75
Germany,J. Gondorf,75
Argentina,L. Vangioni,75
Colombia,F. Pardo,75
Argentina,P. Goltz,75
Argentina,G. Lezcano,75
Russia,Y. Gazinskiy,75
Netherlands,A. Nouri,75
Brazil,Simão Donatinho,75
Brazil,Silas Almeim,75
Brazil,Alexo Baia,75
Brazil,Juli Freitinho,75
Brazil,Caio Nunson,75
Brazil,Otávio Cairinho,75
Brazil,Melvin Parrela,75
Brazil,Jorginhson,75
Brazil,Dani Rochelinhas,75
Brazil,Kaíquão Castro,75
Brazil,Andeson Trigo,75
