team,player,overall
Sweden,R. Elm,70
Russia,K. Nababkin,71
France,S. Ruffier,81
Argentina,G. Higuaín,83
Argentina,N. Domingo,75
Argentina,J. Carrizo,72
Argentina,F. Higuaín,73
Republic of Ireland,A. Stokes,67
Denmark,N. Bendtner,70
Turkey,A. Büyük,73
England,S. Loach,65
Turkey,S. Kaya,69
Scotland,C. Maguire,67
Ecuador,A. Valencia,77
Republic of Ireland,J. O'Brien,64
Republic of Ireland,R. Elliot,69
France,Y. Cahuzac,71
France,Y. Cabaye,76
France,H. Lloris,87
Brazil,Marcelo Grohe,74
Brazil,Anderson,73
Italy,G. Curci,73
Italy,I. Abate,77
Italy,S. Bocchetti,72
Italy,E. Viviano,74
Spain,Carmona,70
Brazil,Albérico,63
Italy,S. Sirigu,84
Brazil,Ari,77
Brazil,Jardel,75
Brazil,Cléo,64
Spain,David Silva,86
Colombia,H. Rodallega,75
Colombia,L. Martínez,73
Peru,A. Rodríguez,69
Netherlands,R. Vlaar,73
Israel,I. Shechter,69
Brazil,Rafinha,79
Brazil,Miranda,80
Greece,Zeca,76
France,M. Dabo,64
Serbia,Z. Kuzmanović,69
Croatia,I. Rakitić,82
Bosnia and Herzegovina,D. Milićević,70
Saudi Arabia,M. Al Shalhoub,63
Egypt,Ahmed Hassan,64
Tunisia,S. Allagui,69
Senegal,M. Sougou,69
France,R. Riou,70
Guinea,I. Bangoura,70
Colombia,F. Guarín,74
England,L. Freeman,72
Scotland,I. Anya,67
Peru,L. Butrón,64
Italy,A. Masiello,75
Brazil,Ronny,72
Netherlands,J. Peters,69
Netherlands,K. Vermeer,75
Brazil,Renato Augusto,83
Mexico,A. Reyna,66
England,S. Sinclair,72
Republic of Ireland,S. Long,74
Norway,T. Elyounoussi,70
Mexico,M. Fraga,70
Austria,A. Ulmer,75
Austria,M. Madl,68
Austria,M. Suttner,73
Spain,Óscar Rubio,65
Italy,S. Floccari,71
Bosnia and Herzegovina,J. Fejzić,66
Mexico,E. Hernández,64
Mexico,C. Vela,83
Egypt,S. Ekramy,69
Spain,Barragán B,73
Algeria,M. Lacen,69
New Zealand,M. McGlinchey,58
Iceland,K. Finnbogason,65
Northern Ireland,M. O'Connor,65
Senegal,A. Traoré,69
England,M. Derbyshire,65
England,F. Fielding,69
England,J. Garner,67
Nigeria,V. Anichebe,74
England,M. Hughes,64
England,D. Guthrie,63
England,L. Peltier,69
England,F. Campbell,67
Northern Ireland,J. Evans,80
Republic of Ireland,D. Gibson,65
Scotland,D. Gray,66
England,D. Rose,79
England,R. Shawcross,70
England,D. Simpson,70
England,L. Cattermole,69
England,J. Grounds,66
England,C. Daniels,72
Jamaica,S. Dawkins,67
Republic of Ireland,D. Randolph,75
England,R. Bertrand,78
England,J. Cork,77
England,S. Hutchinson,71
Scotland,L. Bridcutt,69
England,M. Richards,68
Uruguay,F. Estoyanoff,71
England,J. Rodriguez,76
Netherlands,U. Emanuelson,69
Wales,F. Eastwood,60
England,S. Miller,61
England,P. Anderson,62
Portugal,Ukra,69
Netherlands,R. Beerens,65
England,B. Hamer,67
Northern Ireland,R. McArdle,63
England,R. Shotton,71
Jamaica,J. Grant,62
Wales,W. Hennessey,75
Poland,K. Nykiel,60
Germany,F. Bastians,74
England,L. Prosser,64
Germany,M. Compper,64
England,S. Golbourne,64
England,C. Skuse,66
Italy,L. De Silvestri,74
Argentina,L. Depetris,68
Argentina,E. Lamela,80
Mexico,G. dos Santos,73
Mexico,J. dos Santos,77
Norway,J. Parr,66
Argentina,E. Garay,83
Argentina,R. Archubi,71
Italy,A. Balzano,68
Spain,David Rodríguez,67
Republic of Ireland,S. Ireland,70
Netherlands,T. Krul,75
Switzerland,F. Sulmoni,64
Uruguay,C. Rodríguez,72
Argentina,D. Buonanotte,74
Ivory Coast,Gervinho,78
Spain,José Enrique,74
Ivory Coast,C. Tioté,76
Turkey,N. Şahin,75
Belgium,S. Defour,76
Egypt,Shikabala,72
Wales,S. MacDonald,64
France,B. Matuidi,83
Russia,A. Eschenko,71
Spain,Javi Moyano,71
Spain,Mario Suárez,74
Republic of Ireland,D. Forde,61
Belgium,S. De Ridder,67
Republic of Ireland,R. O'Donovan,64
Spain,Bolaño,67
Spain,Álex García,68
Spain,Aythami Artiles,68
Spain,Diego Capel,67
Scotland,G. Dorrans,70
United States,E. Castillo,66
Mexico,P. Aguilar,73
Italy,S. Aresti,67
Spain,Santamaría,69
Spain,Raúl García,80
Portugal,Sereno,71
Portugal,Fábio Coentrão,77
Portugal,José Fonte,78
Argentina,I. Scocco,75
Argentina,N. Spolli,69
England,M. Mancienne,67
England,D. Sturridge,77
Turkey,C. Erkin,76
Slovakia,M. Hamšík,81
Mexico,H. Ayala,75
Mexico,A. Guardado,78
Brazil,Naldo,77
Scotland,J. McArthur,75
Argentina,G. Bergessio,75
England,C. Andrew,61
Spain,Juan Carlos,65
Spain,De la Bella,72
Argentina,J. Maidana,73
Argentina,P. Mouche,73
Netherlands,E. Elia,76
Argentina,J. Basanta,69
Argentina,H. Ramírez,61
Argentina,M. Fritzler,74
Argentina,D. Valeri,79
Senegal,M. Sow,74
Denmark,L. Schøne,75
Belgium,K. Mirallas,74
France,J. Moulin,70
Poland,M. Magiera,64
England,F. Forster,76
Australia,J. Troisi,67
Finland,P. Hetemaj,72
Portugal,José Semedo,70
Spain,Carlos Martínez,69
Spain,Elustondo,71
Spain,Manu García,75
France,D. Zurutuza,75
Spain,Coke,75
Iceland,E. Jónsson,64
Ivory Coast,S. Bamba,72
Netherlands,L. Bruins,71
Denmark,M. Jensen,73
Denmark,D. Wass,80
Denmark,J. Lössl,73
Denmark,R. Schwartz,69
Brazil,Castán,76
Belgium,O. Kaya,71
Portugal,Varela,73
England,S. Sinclair,62
Spain,José Crespo,73
Bosnia and Herzegovina,A. Begović,75
Denmark,N. Nielsen,67
England,A. Surman,74
England,B. Pitman,65
Italy,M. Mancosu,72
England,M. Collins,62
England,N. Maynard,65
Mexico,R. López,65
Italy,M. Andreolli,72
Italy,E. Alfonso,70
Nigeria,V. Obinna,70
Netherlands,R. Leeuwin,69
Netherlands,D. Boerrigter,65
Finland,N. Moisander,75
Belgium,J. Vertonghen,83
Greece,Sokratis,79
England,L. Tomlin,70
England,C. Lines,63
England,G. Murray,74
Republic of Ireland,K. Westwood,72
France,T. Diagouraga,62
Jamaica,A. Mariappa,74
England,L. Grabban,73
Nigeria,V. Moses B,78
Argentina,O. Trejo,71
France,A. Bonnet,70
Italy,M. Scozzarella,69
Italy,L. Cigarini,73
Italy,A. Barillà,71
Italy,N. Viola,71
Italy,F. Ceravolo,69
Italy,N. Ravaglia,67
Spain,Manolo Reina,71
Italy,D. Astori,81
Italy,L. Antonelli,71
Italy,D. Criscito,78
Italy,C. Marchisio,84
Italy,A. Candreva,78
Argentina,C. Ansaldi,78
Japan,Y. Konno,65
United States,B. Feilhaber,72
Argentina,S. Romero,80
Latvia,A. Vanins,60
Belgium,S. Mignolet,81
Mexico,H. Moreno,77
Mexico,P. Barrera,70
England,N. Dyer,69
Austria,Z. Junuzović,76
England,T. Clarke,67
Spain,Marcano,81
Nigeria,S. Aluko,65
England,B. Amos,67
England,D. Button,68
England,M. Randall,61
England,J. Tomkins,76
Spain,Joselu,76
England,J. Pearce,68
Scotland,P. Caddis,63
England,L. Kerry,56
England,N. Law,64
England,K. McFadzean,67
Republic of Ireland,S. Quinn,67
Scotland,M. Reynolds,63
Australia,R. Williams,72
Wales,G. Bale,83
Wales,N. Taylor,70
Wales,C. Gunter,67
Poland,L. Piszczek,80
Spain,De Lucas,65
Spain,Adrián López,75
England,L. Alessandra,62
Argentina,M. Andújar,73
England,S. Baldock,67
England,L. Akins,65
Ghana,K. Boateng,78
Uruguay,G. Castro,75
Chile,C. Bravo,77
Chile,J. Rojas,69
Chile,M. Fernández,73
Poland,K. Mączyński,68
Mali,J. Kébé,66
Honduras,M. Figueroa,69
Honduras,W. Palacios,65
Gabon,D. Ovono,65
Ecuador,F. Caicedo,78
Scotland,K. McDonald,71
Scotland,L. Stevenson,65
Spain,Pedro León,79
Kenya,D. Oliech,68
Angola,Mateus,72
Bolivia,J. Arce,68
Egypt,A. Fathi,70
France,J. Choplin,68
Jamaica,J. Taylor,64
Costa Rica,C. Bolaños,68
Iceland,B. Bjarnason,68
Brazil,Elvis,66
Belgium,V. Odjidja-Ofoe,76
Kosovo,S. Ujkani,69
Belgium,R. De Laet,73
Norway,J. Horn,65
Belgium,D. Mertens,85
Germany,N. Bungert,73
Germany,S. Dum,62
Germany,D. Halfar,70
DR Congo,H. Kage,68
Belgium,S. Kums,75
Portugal,Hélder Barbosa,69
Sierra Leone,K. Kamara,73
United States,J. Bornstein,67
United States,S. Kljestan,68
United States,D. McCarty,72
Poland,P. Tytoń,68
Slovenia,V. Birsa,73
Belgium,J. Vossen,71
Poland,C. Wilk,67
Poland,M. Robak,70
United States,J. Altidore,74
United States,M. Wynne,67
Switzerland,M. Bottani,63
Brazil,Lucas Leiva,84
New Zealand,W. Reid,75
South Korea,Choi Chul Soon,70
South Korea,Yeom Ki Hun,70
Argentina,I. Piatti,78
Serbia,D. Tošić,72
South Korea,Jung Sung Ryong,69
South Korea,Lee Keun Ho,69
Brazil,Denilson,72
Paraguay,R. Ovelar,72
Turkey,M. Erdinç,71
Ukraine,D. Chygrynskyi,73
Brazil,Matheus,77
Uruguay,J. Bava,64
Uruguay,L. Burián,72
France,J. Lacourt,63
Colombia,C. Valencia,69
Colombia,C. Marrugo,71
Colombia,J. Zúñiga,73
Colombia,D. Ospina,79
Italy,S. Missiroli,73
Ghana,A. Ayew,76
Switzerland,D. Djukic,58
Uruguay,L. Suárez,87
Uruguay,I. Pallas,66
Lithuania,M. Palionis,62
Uruguay,M. Franco,65
France,K. Gameiro,79
Colombia,J. Reina,71
Colombia,A. Ramos,72
Germany,M. Özil,82
Uruguay,M. Alonso,64
Brazil,Marcelo,83
Germany,A. Beck,70
France,J. Babin,72
Sweden,P. Karlsson,71
Sweden,P. Wernbloom,71
Sweden,M. Berg,76
Brazil,Rodrigão,70
Brazil,Cleber Santana,72
Brazil,Jonas,82
Algeria,A. Oukidja,76
Germany,S. Aigner,69
Sweden,O. Toivonen,75
England,L. Jutkiewicz,72
France,P. Gibaud,68
Brazil,Mossoró,74
Chile,M. Pinto,68
Chile,L. Figueroa,64
Argentina,A. Fernández,75
Argentina,N. Guzmán,79
Argentina,F. Assmann,64
Chile,M. Díaz,79
Republic of Ireland,A. Rooney,62
Sweden,M. Lustig,70
Belgium,M. Fellaini,75
Costa Rica,B. Ruíz,76
Brazil,Felipe Santana,74
Australia,M. Milligan,64
Spain,Bojan,73
France,R. Gurtner,77
Croatia,L. Modrić,87
Switzerland,F. Lustenberger,75
Ecuador,C. Benítez,77
Sweden,V. Elm,68
Germany,P. Ebert,69
Germany,R. Müller,63
Poland,A. Bodzek,70
Senegal,D. Ba,72
Portugal,Nuno Coelho,73
Brazil,Ilsinho,68
Slovenia,B. Jokič,73
Morocco,I. Aissati,70
Germany,N. Feldhahn,62
United States,F. Johnson,75
Netherlands,H. de Noteboom,87
Netherlands,J. Maatje,86
Netherlands,B. Ronhaar,87
Mexico,J. Domínguez,72
Norway,T. Reginiussen,72
France,R. Vincelot,62
South Africa,D. Furman,66
Argentina,A. Gabbarini,73
England,G. Roberts,64
Mexico,J. Zavala,68
France,M. Valbuena,79
France,M. Schneiderlin,76
Denmark,L. Nielsen,68
France,D. Payet,82
Portugal,F. Morais,62
Bosnia and Herzegovina,H. Medunjanin,71
DR Congo,D. Mbokani,78
Croatia,I. Iličević,73
Belgium,A. Witsel,84
Republic of Ireland,T. Dixon,55
Sweden,G. Svensson,74
Germany,L. Bender,82
Germany,S. Bender,81
France,L. Baal,71
France,M. Coutadeur,71
Germany,M. Konrad,65
Croatia,Eduardo da Silva,68
Germany,P. Klandt,66
Morocco,M. Benatia,86
Albania,V. Rama,65
Germany,S. Tasci,77
Germany,B. Nehrig,67
Spain,Suso Santana,70
Morocco,N. Dirar,74
Italy,A. Matri,70
Morocco,Manuel da Costa,72
Argentina,N. Bertolo,72
Germany,K. Bülow,64
Portugal,Vieirinha,75
Uruguay,B. Rodriguez,50
France,A. Raineau,65
Netherlands,J. de Guzmán,72
Austria,S. Prödl,72
Italy,A. Sgrigna,65
Spain,Beñat,80
Spain,Nacho Monreal,80
Spain,Jon Erice,68
Mexico,L. García B,62
Spain,Javi Martínez,81
England,J. Wright,63
Mexico,F. Rodríguez,71
Spain,Ángel,79
France,B. Trémoulinas,81
France,M. Diakité,69
Spain,Kiko Casilla,74
Brazil,Rafinha,72
Austria,M. Harnik,71
Germany,D. Vržogić,61
Switzerland,Y. Sommer,86
Switzerland,S. Grippo,68
England,M. Jones,63
Spain,Mackay,66
France,K. Monnet-Paquet B,72
Spain,Fabricio,74
Senegal,P. Cissé,76
Cameroon,G. Bong,73
Poland,A. Jędrzejczyk,72
Switzerland,M. Costanzo,66
Italy,D. Paponi,68
Brazil,Cristian,73
France,E. Collin,79
Italy,M. Materazzi,76
Bosnia and Herzegovina,M. Vrančić,72
Norway,M. Lekven,64
Poland,K. Grosicki,74
Germany,S. Sam,69
Spain,Chico Flores,67
Colombia,A. Aguilar,74
Argentina,F. Tissone,70
Colombia,C. Zapata,74
Portugal,Rui Patrício,84
Portugal,Miguel Veloso,77
France,P. Baysse,71
France,G. Obertan,69
Burkina Faso,A. Traoré,71
Italy,A. Costa,71
France,L. Deaux,73
Spain,Granero,79
Spain,Adán,80
Spain,Bueno,72
Spain,Juan Mata,79
Netherlands,D. Biseswar,75
Italy,S. Okaka,75
Serbia,M. Biševac,72
Greece,L. Christodoulopoulos,73
Italy,A. Rosi,70
France,T. Mangani,75
Spain,Sergio Sánchez,71
Germany,C. Kum,67
Netherlands,R. Zwinkels,65
France,E. Capoue,78
Mexico,J. Hernández,77
Cameroon,A. Djoum,69
Senegal,P. Diop,78
France,R. Danzé,70
Brazil,Ivo,75
Netherlands,R. Donk,76
Brazil,Nenê,68
Belgium,R. Boffin,69
United States,L. Nguyen,69
Canada,S. Arfield,70
Spain,Canella,67
Italy,S. Iacoponi,71
Italy,Éder,79
Mexico,M. Layún,75
Burkina Faso,A. Traoré,73
Serbia,B. Ivanović,80
Italy,A. Cerci,71
Netherlands,R. Vormer,77
Netherlands,J. Lens,76
Scotland,C. Mulgrew,67
Italy,F. Peluso,71
Spain,César Díaz,66
Portugal,Antunes,79
Italy,G. Vives,72
Denmark,J. Drachmann,67
Italy,L. Vitale,69
Italy,D. Ciofani,70
France,O. Giroud,79
Italy,S. Burrai,69
Belgium,R. Nainggolan,83
Italy,A. Piccolo,67
Italy,P. Osvaldo,72
Argentina,E. Banega,83
Argentina,B. Urribarri,69
Argentina,J. García,72
Netherlands,E. Pieters,74
Brazil,Bracali,72
Spain,Ione Cabrera,64
Republic of Ireland,A. Pearce,68
Poland,T. Cywka,63
Germany,M. Hummels,86
Cape Verde,Varela,74
Spain,Adrián González,71
Portugal,David Caiado,66
Spain,Mosquera,74
Italy,F. Forestieri,70
Spain,Sergio Asenjo,82
Bulgaria,B. Mitrev,63
Bulgaria,N. Mihaylov,66
Germany,R. Hennings,75
France,L. Rémy,76
Spain,Xavi Torres,71
Norway,H. Singh,63
DR Congo,Y. Mulumbu,67
Germany,M. Marin,75
Italy,V. Mannone,70
Austria,S. Maierhofer,64
Norway,O. Kamara,73
Serbia,M. Sulejmani,76
Switzerland,M. Gavranović,68
Poland,R. Majewski,66
England,G. Hooper,72
Poland,T. Nowak,64
Spain,Pablo Hernández,75
Scotland,G. Boyd,67
Morocco,A. Taarabt,77
Mali,B. Sako,71
Denmark,S. Rieks,71
Denmark,S. Kjær,80
England,T. Rowe,70
Uruguay,J. Castillo,65
United States,C. Seitz,66
United States,M. Edu,71
Mexico,J. Martínez,72
Peru,R. Cruzado,69
Argentina,E. Insúa,72
Argentina,L. Grimi,67
Colombia,J. Pino,68
Jamaica,D. Richards,62
Mexico,D. Cabrera,67
Wales,S. Vokes,69
Paraguay,O. Cardozo,72
Argentina,E. Vecchio,72
Germany,R. Fährmann,77
Germany,B. Höwedes,79
France,D. Da Silva,77
Uruguay,E. Cavani,86
United States,L. Robles,72
Spain,Diego Costa,80
Germany,S. Khedira,81
Argentina,F. Fazio,77
Jamaica,J. Beckford,65
England,R. Reid,62
England,G. Sawyer,64
Senegal,D. N'Doye,74
Iceland,R. Sigurðsson,71
Brazil,Cidimar,62
Ghana,A. Annan,65
France,C. Avinel,68
Brazil,David Luiz,80
Germany,T. Kraft,75
Switzerland,E. Derdiyok,72
Congo,I. Nganga,58
Cape Verde,Cabral,66
Germany,B. Kopplin,67
Brazil,Alexandre Pato,80
Bosnia and Herzegovina,M. Pjanić,85
Republic of Ireland,S. Coleman,79
Brazil,David Braz,73
Brazil,William,69
Belgium,C. Brüls,69
Brazil,Fernandinho Silva,73
South Korea,Ki Sung Yueng,72
Montenegro,D. Damjanović,67
South Korea,Park Won Jae,64
Brazil,Marcelo,76
Republic of Ireland,R. Finn,62
Portugal,Luisinho,73
Brazil,Willian,82
Turkey,C. Gülselam,70
Brazil,Hernanes,78
Canada,M. Canizalez,57
England,T. Elphick,69
Brazil,Egídio,73
Northern Ireland,C. Cathcart,74
Russia,Guilherme,78
Japan,E. Kawashima,68
Australia,N. Topor-Stanley,64
New Zealand,A. Durante,65
Japan,K. Nakamura,68
Czech Republic,O. Kúdela,74
Republic of Ireland,D. McGoldrick,74
England,A. Lallana,77
Czech Republic,R. Řezník,74
Brazil,Luiz Adriano,78
Republic of Ireland,J. O'Shea,65
Bosnia and Herzegovina,E. Džeko,83
Brazil,Breno,75
Australia,L. Broxham,65
Sweden,N. Gerzić,66
Japan,M. Hasebe,76
North Korea,Chong Te Se,65
Czech Republic,T. Hořava,71
Canada,A. Hainault,65
Czech Republic,A. Hloušek,72
Slovakia,M. Kozáčik,72
Czech Republic,M. Suchý,72
Czech Republic,B. Dočkal,75
Czech Republic,T. Necid,68
Netherlands,G. Wijnaldum,85
Sweden,A. Ekdal,75
Gambia,K. Ceesay,64
Sweden,P. Bengtsson,68
Sweden,A. Gerndt,68
Bolivia,M. Martins,71
Sweden,J. Johansson,72
France,W. Vainqueur,74
DR Congo,L. Mabiala,72
France,R. Élie,64
Sweden,R. Bengtsson,73
France,A. Cissokho,68
Haiti,R. Genevois,73
Croatia,I. Perišić,82
Greece,V. Torosidis,72
Greece,S. Ninis,70
Australia,A. Kwasnik,56
Australia,D. Vukovic,74
Australia,M. Jedinák,71
Morocco,K. Aït-Fana,70
France,R. Armand,67
France,F. Bellugou,69
France,M. Yanga-Mbiwa,72
Uzbekistan,O. Akhmedov,73
Republic of Ireland,S. Williams,70
Comoros,D. Bakar,69
Republic of Ireland,G. Deegan,59
Austria,A. Lukse,65
Slovenia,T. Matavž,70
Croatia,M. Mandžukić,83
Croatia,V. Ćorluka,79
Russia,F. Kudryashov,73
Montenegro,S. Jovetić,77
Australia,N. Rukavytsya,67
Chile,A. Vidal,83
England,S. Hird,60
Mexico,L. Muñoz,60
China,Huang Bowen,69
Argentina,A. Ríos,68
Brazil,Titi,72
Brazil,Sidnei,79
China,Zeng Cheng,71
China,Rong Hao,63
New Zealand,K. Barbarouses,70
China,Zheng Long,66
Brazil,Felipe,77
Australia,V. Lia,61
Moldova,A. Epureanu,75
South Korea,Koo Ja Cheol,76
Norway,E. Knudtzon,65
Italy,A. Ranocchia,74
Switzerland,G. Berardi,70
France,S. De Maio,74
England,D. Stephens,75
England,D. Stockdale,67
France,A. Modeste,75
China,Wang Dalei,71
South Africa,W. Sandilands,69
South Africa,T. Phala,71
China,Hao Junmin,73
China,Yang Qipeng,59
China,Tan Wangsong,59
England,J. Jones,67
China,Wang Dong,59
China,Zhang Chengdong,67
China,Yu Hanchao,71
China,Dai Lin,67
China,Zhang Lu,63
China,Yang Xu,64
Australia,M. Langerak,70
Australia,R. Kruse,69
China,Sun Shoubo,55
China,Li Xuepeng,71
China,Zhang Chong,62
Uruguay,D. Godín,85
Uruguay,F. Muslera,82
Uruguay,M. Cáceres,76
Germany,M. Männel,71
Germany,T. Kroos,88
South Africa,K. Erasmus,69
Portugal,Beto,76
Portugal,Rúben Ribeiro,73
Turkey,M. Tekdemir,75
England,C. Daniel,63
Albania,M. Mavraj,70
Argentina,B. Sarmiento,72
Brazil,Marcelo Oliveira,70
Germany,T. Kirschbaum,67
Greece,J. Holebas,75
England,A. Legzdins,64
England,A. Carroll,74
DR Congo,K. LuaLua,67
Uruguay,W. Gargano,73
Brazil,Jonathan Reis,67
Hungary,B. Dzsudzsák,76
Colombia,C. Sánchez,72
England,K. Agard,64
Norway,H. Nordtveit,73
Venezuela,R. Rosales,77
Brazil,Luis Henrique,68
Paraguay,P. Aguilar,75
Ivory Coast,M. Gradel,77
Czech Republic,A. Hruška,74
Australia,M. Simon,61
France,M. Baudry,65
France,C. Beauvue,71
Morocco,N. Amrabat,79
New Zealand,B. Sigmund,64
England,T. Deeney,76
Republic of Ireland,C. Clark,76
England,M. Albrighton,76
England,K. Pearce,66
Spain,Oier,74
Paraguay,L. Barrios,70
Switzerland,V. Stocker,73
Italy,M. Gazzola,67
Bulgaria,P. Zanev,66
Czech Republic,M. Škoda,71
Czech Republic,J. Morávek,70
Poland,B. Augustyn,69
Australia,A. Redmayne,67
Paraguay,R. Bobadilla,70
Switzerland,S. Lang,62
Brazil,Paulo Vinícius,73
Senegal,H. Saivet,66
Belgium,E. Hazard,88
France,A. Rami,75
France,J. Taravel,66
Cameroon,A. Chedjou,70
France,M. Sakho,76
France,F. Lemoine,72
Tunisia,Y. Benalouane,69
Brazil,Vasconcelos,57
Colombia,D. González,71
Germany,F. Bartels,73
Norway,P. Helland,68
Norway,J. Berget,70
Switzerland,F. Frei,74
Canada,J. Leutwiler,64
Spain,Víctor Díaz,78
Portugal,Fábio Paim,70
Serbia,L. Fejsa,75
Cameroon,G. Mandjeck,71
Ivory Coast,G. Sio,74
France,M. Sissoko,79
Germany,C. Schorch,64
Italy,D. Di Gennaro,66
Spain,Cordero,65
England,J. Howson,70
England,T. Elliott,64
Germany,D. Schwaab,76
England,F. Delph,77
England,J. Henry,69
Wales,J. Jacobson,69
Italy,E. Pisano,67
England,J. Rodwell,67
Republic of Ireland,K. Sheppard,61
Norway,S. Grytebust,72
England,J. Spence,68
Greece,K. Mitroglou,73
Switzerland,S. Wüthrich,68
Germany,J. van den Bergh,69
Denmark,Zanka,74
Greece,O. Karnezis,76
Italy,M. Parolo,79
Spain,Yuri Berchiche,83
Germany,J. Grahl,66
Portugal,Rui Fonte,70
Spain,Fran Mérida,76
Morocco,N. El Zhar,76
England,J. Spearing,66
Scotland,B. Bannan,73
Republic of Ireland,G. Burke,65
England,J. Hogg,73
Serbia,N. Subotić,72
Kazakhstan,K. Engel,67
Netherlands,E. Mulder,70
Germany,S. Langkamp,74
Cameroon,E. Choupo-Moting,75
Germany,N. Theuerkauf,72
Germany,M. Kruse,81
Germany,N. Petersen,76
Mexico,J. Molina,73
Aruba,J. John,68
Germany,E. Domaschke,64
Germany,A. Stolz,65
Serbia,S. Rajković,71
Brazil,Fagner,72
Germany,R. Tesche,69
Austria,A. Grünwald,70
Spain,Roberto,75
Italy,E. Terranova,69
Bosnia and Herzegovina,A. Hadžić,66
England,M. Waghorn,70
England,J. Henderson,86
Germany,S. Mölders,66
Germany,S. Terodde,74
England,L. Walker,48
England,R. Bennett,72
Denmark,A. Bjelland,71
Austria,G. Margreitter,70
France,V. Muratori,63
Republic of Ireland,P. Amond,62
Venezuela,R. Feltscher,65
Togo,M. Dossevi,76
Germany,J. Deumeland,65
Cameroon,A. Dona Ndoh,64
Madagascar,F. Andriatsima,66
Spain,Aarón Ñíguez,69
Italy,A. Ogbonna,77
Germany,N. Müller,74
South Africa,S. Tshabalala,76
Sweden,K. Walker,64
Argentina,G. Mercado,79
Argentina,C. Yacob,72
Argentina,M. Moralez,75
Argentina,A. Cabral,72
Argentina,A. Di María,87
Argentina,P. Piatti,78
Argentina,D. Perotti,79
Germany,J. Boateng,82
Guinea,I. Traoré,75
France,J. Pied,73
Germany,R. Sukuta-Pasu,68
France,J. Faussurier,74
Netherlands,M. Donald,71
Netherlands,G. van der Wiel  B,73
Netherlands,V. Anita,67
France,T. Chevalier,70
Argentina,F. Roncaglia,73
France,L. Nestor,66
Cameroon,J. Kana-Biyik,71
France,N. Roux,70
China,Yu Dabao,65
Netherlands,C. Jong-A-Pin,64
Brazil,Leandrinho,66
England,M. Bartley,65
Portugal,Licá,71
Colombia,B. Angulo,72
England,M. Kelly,75
Denmark,M. Hansen,66
Germany,S. Wagner,77
Norway,R. Vikstøl,64
Ivory Coast,L. Koné,74
France,M. Dreyer,67
Belgium,T. Alderweireld,85
Morocco,M. Carcela-González,74
Belgium,C. Benteke,72
Spain,Bruno,76
Portugal,Castro,73
Brazil,Fernando,83
Portugal,Orlando Sá,68
Denmark,A. Jacobsen,65
Argentina,N. Gaitán,76
Belgium,G. Bruno,71
Belgium,S. Dewaest,73
France,R. Thomas,76
Austria,M. Arnautović,82
Denmark,L. Vibe,66
United States,M. Diskerud,70
Denmark,J. Rask,66
Norway,J. Thomassen,68
Belgium,F. Ojo,67
Argentina,L. Pratto,75
Iceland,K. Sigþórsson,69
Switzerland,A. Wiss,64
Algeria,Y. Brahimi,85
Senegal,Y. Sankharé,74
Germany,K. Wolze,67
England,C. Basham,77
Czech Republic,T. Pekhart,67
England,J. Emmanuel-Thomas,65
France,J. Biabiany,70
Italy,L. Ferrari,38
Italy,M. Albertazzi,64
Italy,G. Bellusci,69
Italy,L. Bonucci,85
Mexico,F. Herrera,59
Czech Republic,L. Vácha,67
Switzerland,A. Pasche,64
Switzerland,D. Stadelmann,42
England,J. Bostock,69
Italy,M. Darmian,76
Spain,Sergio Tejera,70
Italy,S. Giovinco,80
Spain,Azpilicueta,84
Slovakia,A. Nemec,67
England,A. Smithies,72
United States,E. Lichaj,70
Netherlands,R. van Wolfswinkel,73
England,N. Delfouneso,63
Republic of Ireland,H. Arter,71
Sweden,M. Olsson,71
Greece,K. Papadopoulos,72
Wales,H. Robson-Kanu,70
Iceland,G. Sigurðsson,79
Switzerland,M. Lang,74
Hungary,R. Feczesin,66
Italy,M. Benvenuto,60
Italy,M. Mustacchio,70
France,R. Alessandrini,77
Guyana,M. Briggs,61
Poland,T. Kupisz,65
Portugal,Fábio Pacheco,75
Netherlands,M. Kramer,66
Scotland,J. Rhodes,68
Argentina,N. Sánchez,73
England,L. Daniels,67
United States,J. Villafaña,71
France,A. Collin,66
Mexico,L. Montes,77
England,G. Madine,66
Wales,J. Allen,72
Scotland,C. Martin,67
England,D. Gosling,73
France,Y. Thuram,64
Mexico,E. Herrera,65
Serbia,D. Petrić,69
Hungary,A. Szalai,71
Spain,Felipe Ramos,60
Angola,Djalma,72
Portugal,Adrien Silva,76
