team,player,overall
Argentina,R. Álvarez,75
England,M. Noble,75
Denmark,N. Bendtner,75
Republic of Ireland,S. Long,75
Sweden,M. Lustig,75
Austria,S. Prödl,75
France,M. Diakité,75
Brazil,Eder,75
Burkina Faso,C. Kaboré,75
Scotland,B. Bannan,75
Russia,D. Glushakov,75
Slovakia,P. Pekarík,75
Colombia,D. Pabón,75
Argentina,E. Gigliotti,75
Argentina,M. Casco,75
Italy,C. Abbiati,75
Republic of Ireland,J. O'Shea,75
England,W. Brown,75
Portugal,Hélder Postiga,75
Chile,D. Pizarro,75
Italy,D. Bonera,75
Ghana,M. Essien,75
Italy,E. Moretti,75
Argentina,J. Speroni,75
France,E. Didot,75
Italy,M. Domizzi,75
England,P. Crouch,75
England,K. Nolan,75
Germany,H. Westermann,75
England,W. Routledge,75
Scotland,K. Commons,75
England,R. Green,75
Italy,S. Pepe,75
Spain,Borja Oubiña,75
Spain,Corominas,75
Germany,S. Riether,75
France,R. Cohade,75
North Macedonia,N. Noveski,75
Ukraine,A. Tymoshchuk,75
Italy,M. Agazzi,75
Denmark,L. Andreasen,75
Ivory Coast,E. Eboué,75
Morocco,M. Chamakh,75
England,S. Sidwell,75
Poland,D. Perquis,75
Netherlands,S. Schaars,75
France,M. Ciani,75
France,Y. Jouffre,75
Poland,L. Obraniak,75
England,J. Barton,75
Scotland,D. Fletcher,75
Argentina,G. Lux,75
Argentina,D. Díaz,75
England,L. Britton,75
Scotland,D. Marshall,75
France,E. Abidal,75
Argentina,M. Barovero,75
Argentina,L. Romagnoli,75
Argentina,D. Colotto,75
Argentina,S. Domínguez,75
Turkey,B. İrtegün,75
Turkey,G. Zan,75
Spain,Lafita,75
Spain,Manu Del Moral,75
Spain,Miguel Flaño,75
Russia,S. Ryzhikov,75
Russia,A. Arshavin,75
Russia,V. Bystrov,75
Lithuania,Z. Karcemarskas,75
Republic of Ireland,W. Hoolahan,75
Greece,D. Salpingidis,75
Germany,P. Ochs,75
France,C. Jallet,75
Norway,A. Tettey,75
England,M. Williamson,75
Argentina,D. Cvitanich,75
Spain,Àngel Rangel,75
Germany,M. Schäfer,75
Paraguay,J. Villar,75
Brazil,Ederson,75
Mexico,J. Corona,75
Venezuela,J. Arango,75
Italy,A. Nocerino,75
Sweden,E. Zengin,75
England,S. Taylor,75
Spain,Jurado,75
Togo,A. Romao,75
Denmark,M. Krohn-Dehli,75
France,F. Clerc,75
France,A. Konko,75
Ukraine,O. Kucher,75
England,C. Davies,75
Spain,Cobeño,75
Poland,L. Fabiański,75
Cameroon,S. M'Bia,75
France,C. N'Zogbia,75
Poland,E. Polanski,75
Argentina,E. Scarione,75
Brazil,Danilo,75
Serbia,D. Basta,75
France,M. Amalfitano,75
Brazil,Ari,75
Iran,J. Nekounam,75
Cameroon,L. N'Guemo,75
Portugal,José Fonte,75
Argentina,I. Scocco,75
Spain,De la Bella,75
France,Zurutuza,75
Spain,Javi Varas,75
Venezuela,O. Vizcarrondo,75
Slovenia,V. Birsa,75
Argentina,N. Guzmán,75
Bosnia and Herzegovina,H. Medunjanin,75
Italy,A. Matri,75
Spain,Sergio Sánchez,75
United States,L. Nguyen,75
Japan,H. Hosogai,75
Australia,M. Jedinák,75
Serbia,A. Rukavina,75
Paraguay,L. Barrios,75
Brazil,Vagner,75
Brazil,Marquinho,75
Argentina,J. Morales,75
Morocco,A. Chahechouhe,75
Uruguay,M. Britos,75
Portugal,Rúben Micael,75
Serbia,Z. Brkić,75
Chile,E. Paredes,75
Colombia,T. Gutiérrez,75
France,C. Kerbrat,75
Paraguay,L. Barrogios,75
Argentina,S. Torrico,75
England,J. Ward-Prowse,74
Spain,Óliver Torres,74
Serbia,A. Mitrović,74
England,R. Morrison,74
France,M. Niang,74
France,K. Zouma,74
Spain,Suso,74
Netherlands,T. Kongolo,74
Uruguay,N. López,74
Germany,E. Can,74
Brazil,Fred,74
Spain,Carles Gil,74
Switzerland,R. Bürki,74
England,A. Townsend,74
Germany,A. Rüdiger,74
Spain,Moi Gómez,74
Spain,Saúl,74
Netherlands,H. Ziyech,74
Spain,Gayà,74
Portugal,Carlos Mané,74
Argentina,F. Cartabia,74
Switzerland,H. Seferović,74
Czech Republic,T. Kalas,74
Netherlands,O. John,74
Spain,Rubén García,74
Argentina,A. Centurión,74
Egypt,A. Ghazal,74
Portugal,Rúben Vezo,74
Italy,S. Bocchetti,74
Tunisia,Y. Chikhaoui,74
Sweden,A. Ekdal,74
Norway,S. Johansen,74
England,J. Shelvey,74
Spain,Botía,74
Turkey,C. Tosun,74
France,A. Ahamada,74
France,J. Guilavogui,74
Spain,Jordi Amat,74
Morocco,Z. Labyad,74
Portugal,André André,74
Spain,Aurtenetxe,74
Germany,M. Leitner,74
Italy,N. Sansone,74
Argentina,J. Sánchez Miño,74
Brazil,Wellington Nem,74
Paraguay,L. Melgarejo,74
Brazil,Leo Baptistao,74
Spain,Manu Trigueros,74
Senegal,S. Mané,74
Argentina,L. López,74
Colombia,D. Zapata,74
Italy,I. Abate,74
Togo,M. Dossevi,74
France,A. Mounier,74
Argentina,D. Perotti,74
Italy,M. Darmian,74
Russia,D. Kombarov,74
Morocco,O. El Kaddouri,74
France,S. N'Zonzi,74
France,M. Martin,74
Portugal,Miguel Lopes,74
Spain,Rubén Pérez,74
Germany,M. Beister,74
Senegal,P. Souaré,74
Serbia,N. Pejčinović,74
Italy,F. Bardi,74
Germany,A. Hoffmann,74
France,Z. Boucher,74
France,V. Eysseric,74
Argentina,F. Fernández,74
Spain,Insua,74
Netherlands,Q. Promes,74
Brazil,Aderlan Santos,74
Colombia,C. Carbonero,74
England,D. Rose,74
England,R. Bertrand,74
Italy,L. De Silvestri,74
Spain,Joselu,74
Australia,R. Kruse,74
Senegal,H. Saivet,74
Germany,N. Petersen,74
Argentina,M. Moralez,74
France,N. Roux,74
Greece,S. Athanasiadis,74
England,J. Ward,74
Brazil,Ramon Motta,74
Turkey,M. Pektemek,74
England,T. Cleverley,74
Morocco,A. Barrada,74
Brazil,Rafael,74
Netherlands,D. Pröpper,74
Germany,D. Didavi,74
Senegal,F. Diagne,74
Spain,Baena,74
Cape Verde,Héldon,74
Senegal,I. Baldé,74
Colombia,J. Murillo,74
Spain,David López,74
Bosnia and Herzegovina,E. Bičakčić,74
South Africa,T. Serero,74
United States,A. Jóhannsson,74
Argentina,L. Fariña,74
Romania,F. Gardoş,74
Russia,O. Shatov,74
Ukraine,T. Stepanenko,74
Venezuela,J. Tizón,74
Greece,D. Siovas,74
Colombia,F. Pardo,74
Colombia,S. Cárdenas,74
Colombia,J. Izquierdo,74
Romania,C. Budescu,74
Spain,Verza,74
Norway,P. Skjelbred,74
Germany,A. Baumjohann,74
Switzerland,J. Djourou,74
Denmark,K. Schmeichel,74
South Africa,S. Meyiwa,74
Spain,Omar Ramos,74
Spain,Elustondo,74
Belgium,J. Vossen,74
United States,J. Altidore,74
United States,F. Johnson,74
Turkey,A. Demir,74
Italy,V. Mannone,74
Serbia,M. Sulejmani,74
Mali,B. Sako,74
South Korea,Ki Sung Yueng,74
Ivory Coast,M. Gradel,74
Senegal,C. M'Bengué,74
England,M. Kelly,74
Sweden,M. Olsson,74
Scotland,J. Rhodes,74
Brazil,Alan,74
Chile,C. Carmona,74
Spain,Marc Valiente,74
Uruguay,T. Viúdez,74
Turkey,I. Köybaşı,74
Germany,J. Schieber,74
Latvia,A. Rudnevs,74
Germany,D. Ginczek,74
Spain,Borja Viguera,74
England,C. Austin,74
Netherlands,J. Toornstra,74
Switzerland,T. Klose,74
Brazil,Sebá,74
Brazil,Allan,74
Argentina,S. García,74
Greece,G. Maniatis,74
Turkey,T. Ciğerci,74
France,B. Corgnet,74
Chile,F. Gutiérrez,74
Ecuador,R. Ibarra,74
Mexico,R. Jiménez,74
Brazil,Marcelo,74
France,M. Sanson,74
Argentina,J. Buffarini,74
Netherlands,R. Babel,74
Uzbekistan,V. Denisov,74
France,R. Riou,74
Germany,A. Beck,74
Croatia,I. Iličević,74
Argentina,J. García,74
England,G. Hooper,74
France,W. Vainqueur,74
France,A. Cissokho,74
Argentina,R. Bobadilla,74
France,F. Lemoine,74
Germany,S. Langkamp,74
Netherlands,V. Anita,74
Norway,V. Forren,74
Ecuador,J. Montero,74
Germany,J. Flum,74
Morocco,O. Assaidi,74
Paraguay,M. Estigarribia,74
Chile,C. Toselli,74
Spain,Victor Sánchez,74
Brazil,Rogerinho,74
Japan,A. Uchida,74
Senegal,P. Diawara,74
France,E. Bauthéac,74
Spain,Gálvez,74
Chile,P. Hernández,74
Brazil,Rafael Martins,74
Argentina,L. Vangioni,74
Scotland,R. Snodgrass,74
Greece,P. Kone,74
England,N. Dyer,74
Turkey,C. Gönen,74
Mexico,M. Layún,74
Russia,I. Smolnikov,74
Argentina,L. Acosta,74
Romania,C. Pantilimon,74
Georgia,G. Kashia,74
Brazil,Juninho,74
Spain,Lucas Pérez,74
Brazil,E. Botteghin,74
Mexico,J. Vázquez,74
Argentina,P. De Blasis,74
Ecuador,E. Valencia,74
Italy,G. Pinzi,74
Italy,M. Di Vaio,74
Italy,P. Cannavaro,74
Republic of Ireland,S. Given,74
Portugal,José Bosingwa,74
Republic of Ireland,R. Dunne,74
Italy,A. Gamberini,74
Netherlands,J. Mathijsen,74
Spain,Juanfran,74
Spain,César Navas,74
Austria,E. Pogatetz,74
France,N. Penneteau,74
Wales,J. Collins,74
Sweden,A. Isaksson,74
Argentina,L. Bernardi,74
United States,K. Beckerman,74
France,S. Armand,74
France,B. Cheyrou,74
Sweden,M. Antonsson,74
Norway,B. Hangeland,74
Belgium,S. Proto,74
Scotland,A. McGregor,74
Italy,S. Sorrentino,74
England,D. Bent,74
France,M. Bodmer,74
Republic of Ireland,D. Duff,74
Australia,T. Cahill,74
Northern Ireland,C. Brunt,74
Nigeria,J. Utaka,74
DR Congo,C. Makiadi,74
Germany,A. Madlung,74
Germany,M. Feulner,74
Belgium,J. Gillet,74
Italy,D. Conti,74
Italy,C. Bovo,74
Turkey,H. Altıntop,74
Turkey,H. Altintop,74
Spain,Cani,74
France,S. Elana,74
France,F. Béria,74
France,T. Giresse,74
Chile,M. Pinilla,74
France,R. Fanni,74
France,N. Douchez,74
France,L. Pionnier,74
Germany,C. Schulz,74
Italy,M. Borriello,74
Italy,S. Lucchini,74
Turkey,M. Topuz,74
Turkey,U. Bulut,74
Germany,J. Schlaudraff,74
France,J. Briand,74
Brazil,Gomes,74
Spain,Alexis,74
Italy,M. Cassani,74
Italy,D. Gastaldello,74
Italy,M. Storari,74
England,M. Turner,74
Uruguay,D. Lugano,74
Spain,Toño,74
Netherlands,R. Brouwers,74
Argentina,F. Cavenaghi,74
Paraguay,A. Alcaraz,74
Argentina,N. Burdisso,74
Brazil,Rafael,74
Estonia,R. Klavan,74
Italy,A. Lucarelli,74
Argentina,S. Saja,74
Argentina,V. López,74
Argentina,J. Gutiérrez,74
Argentina,M. Barbosa,74
Argentina,E. Papa,74
Turkey,G. Karadeniz,74
Croatia,S. Pletikosa,74
Turkey,I. Toraman,74
Turkey,Y. Kurtuluş,74
Sweden,O. Wendt,74
Spain,Jaime,74
Spain,Riki,74
Spain,Álvaro Rubio,74
Spain,Rubén,74
Russia,A. Berezutskiy,74
Brazil,Luíz Carlos,74
Oman,A. Al-Habsi,74
Netherlands,P. Verhaegh,74
Italy,G. Stendardo,74
Italy,Amauri,74
Ivory Coast,G. Yapi Yapo,74
Brazil,Jussiê,74
Argentina,A. Faurlín,74
France,A. Mvuemba,74
Spain,Jorge Molina,74
Italy,M. Pasqual,74
Colombia,L. Perea,74
Spain,Ansotegi,74
Scotland,R. McCormack,74
Belgium,M. Martens,74
France,Y. Gouffran,74
Cameroon,B. Assou-Ekotto,74
Spain,Salva Sevilla,74
Chile,M. González,74
Denmark,W. Kvist,74
Argentina,J. Barroso,74
Argentina,L. Pisculichi,74
Greece,L. Vyntra,74
Spain,Víctor,74
Venezuela,F. Amorebieta,74
Italy,D. Padelli,74
Morocco,K. El Ahmadi,74
Argentina,P. Barrientos,74
Argentina,M. Angeleri,74
France,G. Jourdren,74
Portugal,Eduardo,74
France,C. Théréau,74
France,N. Maurice-Belay,74
Brazil,Evandro,74
Czech Republic,M. Kadlec,74
Argentina,O. Ustari,74
Argentina,J. Carrizo,74
Colombia,A. Ramírez,74
Saudi Arabia,T. Al Jassim,74
Brazil,Ronny,74
Algeria,M. Lacen,74
Argentina,N. Spolli,74
Argentina,J. Maidana,74
Croatia,D. Pranjić,74
Italy,M. Andreolli,74
Republic of Ireland,K. Westwood,74
Cameroon,S. Bassong,74
Chile,H. Suazo,74
Colombia,J. Zúñiga,74
Brazil,Ilsinho,74
Germany,J. Schuster,74
Argentina,F. Tissone,74
France,R. Danzé,74
Italy,G. Vives,74
England,C. Gardner,74
Argentina,J. Larrivey,74
Portugal,Luisinho,74
Japan,E. Kawashima,74
Japan,M. Hasebe,74
Greece,V. Torosidis,74
Uruguay,A. González,74
Congo,P. Oniangué,74
Greece,O. Karnezis,74
Morocco,N. El Zhar,74
South Africa,S. Tshabalala,74
Argentina,F. Roncaglia,74
Brazil,Mariano,74
Spain,Kike Sola,74
Italy,L. Rossettini,74
Slovakia,T. Hubočan,74
Angola,Manucho,74
Argentina,M. García,74
Colombia,D. Moreno,74
Mali,M. Yatabaré,74
Bosnia and Herzegovina,S. Štilić,74
Germany,G. Niedermeier,74
Chile,F. Orellana,74
Venezuela,Mario Rondón,74
Chile,G. Canales,74
Romania,C. Tătăruşanu,74
Spain,Irureta,74
Romania,D. Grigore,74
Paraguay,E. Barrertos,74
Paraguay,C. Rivoredo,74
Venezuela,Nacho,74
DR Congo,D. Fuakuputu,74
Argentina,P. Goltz,74
Belgium,Y. Tielemans,73
Argentina,L. Vietto,73
Germany,L. Goretzka,73
Belgium,Junior Malanda,73
Netherlands,R. Kishna,73
Netherlands,T. Vilhena,73
Spain,Pedro Obiang,73
England,J. Stones,73
Argentina,B. Zuculini,73
Netherlands,J. Locadia,73
Netherlands,K. Rekik,73
Italy,D. Baselli,73
France,A. Rabiot,73
Portugal,João Mário,73
Belgium,D. Praet,73
Germany,T. Horn,73
England,E. Dier,73
Denmark,J. Okore,73
Germany,E. Durm,73
Colombia,L. Muriel,73
Belgium,H. Vanaken,73
Brazil,Felipe Anderson,73
Portugal,Ilori,73
Brazil,Guilherme,73
Belgium,P. Mpoku,73
Portugal,Nélson Oliveira,73
Germany,J. Kirchhoff,73
France,Y. Ngbakoto,73
South Africa,A. Jali,73
Russia,P. Yakovlev,73
Algeria,I. Belfodil,73
France,G. Imbula,73
Netherlands,L. Castaignos,73
England,N. Redmond,73
Italy,L. Caldirola,73
Spain,Isaac Cuenca,73
Spain,Juan Carlos,73
France,P. Ntep,73
Brazil,Kelvin,73
Russia,D. Cheryshev,73
Bosnia and Herzegovina,S. Kolašinac,73
Liberia,S. Oliseh,73
England,J. Livermore,73
Turkey,F. Günok,73
Russia,G. Schennikov,73
Mexico,J. Aquino,73
Germany,F. Giefer,73
Netherlands,J. Bruma,73
Brazil,Wellington Silva,73
Australia,M. Ryan,73
South Africa,K. Mokotjo,73
Brazil,Raphael Martinho,73
Denmark,N. Boilesen,73
Czech Republic,L. Krejčí,73
Portugal,Salvador Agra,73
Wales,B. Davies,73
Chile,E. Roco,73
Argentina,J. Correa,73
Scotland,L. Bridcutt,73
Italy,S. Okaka Chuka,73
Russia,A. Ionov,73
Canada,J. Hoilett,73
Argentina,L. Orbán,73
Colombia,E. Cardona,73
Germany,M. Plattenhardt,73
Brazil,Carlos Eduardo,73
Italy,E. Schelotto,73
Germany,C. Clemens,73
Austria,A. Weimann,73
Ghana,J. Ayew,73
Czech Republic,M. Vydra,73
Mexico,E. Torres,73
Brazil,Matos,73
Guinea-Bissau,Sami,73
Denmark,J. Vestergaard,73
Congo,T. Bifouma,73
Japan,G. Sakai,73
Belgium,Y. Ferreira Carrasco,73
Spain,José Rodríguez,73
Germany,J. Hofmann,73
Argentina,R. Botta,73
Argentina,F. Carrizo,73
Brazil,Anderson,73
Argentina,S. Romero,73
England,J. Tomkins,73
Ukraine,D. Chygrynskyi,73
Colombia,P. Armero,73
Burkina Faso,B. Koné,73
Netherlands,R. van Wolfswinkel,73
Portugal,Miguel Vítor,73
Germany,K. Rausch,73
Poland,M. Rybus,73
Netherlands,A. Büttner,73
Russia,P. Mamaev,73
DR Congo,Y. Bolasie,73
Germany,D. Diekmeier,73
United States,O. Gonzalez,73
South Korea,Kim Seung Gyu,73
Spain,Fontàs,73
Germany,E. Prib,73
Serbia,N. Gudelj,73
Argentina,C. Erbes,73
Republic of Ireland,J. McClean,73
Czech Republic,V. Pilař,73
Italy,F. Acerbi,73
Netherlands,R. van Rhijn,73
Spain,Raúl Rodríguez,73
United States,T. Chandler,73
Uruguay,D. Suárez,73
Israel,T. Hemed,73
Japan,T. Inui,73
Brazil,Marçal,73
Croatia,Sammir,73
Ukraine,A. Kanibolotskyi,73
Serbia,U. Spajić,73
Portugal,Bébé,73
Argentina,D. Buonanotte,73
Belgium,V. Odjidja-Ofoe,73
Germany,N. Bungert,73
France,K. Monnet-Paquet,73
France,L. Deaux,73
Burkina Faso,A. Traoré,73
Argentina,E. Vecchio,73
Czech Republic,O. Mazuch,73
Brazil,Adilson,73
Venezuela,R. Rosales,73
Republic of Ireland,C. Clark,73
Germany,T. Gebhart,73
England,J. Howson,73
Portugal,Licá,73
Morocco,M. Carcela-Gonzalez,73
Iceland,K. Sigþórsson,73
France,Y. Thuram,73
Nigeria,E. Echiéjilé,73
France,G. Kakuta,73
Spain,Juan Cala,73
Russia,S. Parshivlyuk,73
France,E. Rivière,73
Switzerland,M. Hitz,73
Spain,Etxeita,73
Germany,Y. Öztekin,73
United States,M. Besler,73
Costa Rica,C. Borges,73
Spain,Jose Carlos,73
Spain,Jordi Figueras,73
Netherlands,L. Duarte,73
Germany,C. Moritz,73
Italy,G. Donati,73
Senegal,K. Mbodji,73
England,M. Lowton,73
Spain,Julián,73
Spain,Ekiza,73
Argentina,S. Vergini,73
Austria,P. Hosiner,73
France,F. Fajr,73
Colombia,A. Mejía,73
Portugal,Pedro Tiba,73
Netherlands,R. Beerens,73
Scotland,G. Dorrans,73
Argentina,O. Trejo,73
Germany,D. Halfar,73
Guinea,K. Constant,73
Burkina Faso,A. Traoré,73
Netherlands,E. Pieters,73
Switzerland,E. Derdiyok,73
Tunisia,J. Saihi,73
Argentina,A. Cabral,73
Portugal,Castro,73
Czech Republic,T. Gebre Selassie,73
Mexico,C. Peña,73
Mozambique,Simao Mate,73
Czech Republic,L. Kozák,73
Brazil,Michel,73
Spain,Fidel,73
United States,A. Bedoya,73
South Korea,Park Joo Ho,73
South Korea,Kim Shin Wook,73
Germany,P. Bargfrede,73
Serbia,N. Tomović,73
Costa Rica,E. Alvarado,73
Ecuador,M. Arroyo,73
Germany,M. Ostrzolek,73
Uruguay,R. Mora,73
Greece,A. Samaris,73
Argentina,G. Cano,73
England,B. Johnson,73
England,S. Dann,73
Ukraine,O. Gladkyi,73
England,D. Simpson,73
Ivory Coast,C. Djakpa,73
Brazil,Chico,73
Senegal,M. Diamé,73
Slovakia,J. Kucka,73
Belgium,I. Mboyo,73
Turkey,M. Yumlu,73
Algeria,L. Cadamuro,73
Spain,Nacho,73
Colombia,L. Ruiz,73
Paraguay,V. Ayala,73
Uruguay,M. Cauteruccio,73
Argentina,J. Saviola,73
Sweden,J. Elmander,73
France,Z. Camara,73
Portugal,Tarantini,73
Italy,M. Marchionni,73
Finland,J. Jääskeläinen,73
England,A. Johnson,73
Portugal,Rúben Fernandes,73
Spain,Valerón,73
Portugal,Custódio,73
France,O. Sorlin,73
Italy,L. Toni,73
England,R. Taylor,73
Colombia,M. Yepes,73
Sweden,P. Nilsson,73
Germany,G. Tremmel,73
Italy,A. Floro Flores,73
France,M. Delpierre,73
Senegal,M. Niang,73
Ivory Coast,D. Zokora,73
Italy,T. Manfredini,73
Belarus,A. Hleb,73
Sweden,M. Rosenberg,73
Norway,M. Pedersen,73
Scotland,S. Maloney,73
Ivory Coast,A. Boka,73
Denmark,T. Kahlenberg,73
Argentina,M. Cetto,73
Italy,C. Zaccardo,73
Belgium,I. de Camargo,73
England,J. Woodgate,73
Germany,T. Wiese,73
Belgium,J. Van Damme,73
Germany,C. Fritz,73
Italy,S. Padoin,73
Italy,A. Cossu,73
Northern Ireland,G. McAuley,73
Spain,Dorado,73
Spain,Pelegrín,73
Portugal,Duda,73
Spain,Albert Riera,73
Spain,Mario,73
Spain,Abel Gómez,73
Cameroon,C. Kameni,73
Czech Republic,J. Plašil,73
Italy,F. Lodi,73
Cameroon,J. Makoun,73
Germany,M. Rensing,73
Turkey,S. Sarıoğlu,73
Scotland,S. Brown,73
Denmark,N. Zimling,73
Netherlands,K. Boulahrouz,73
Portugal,Sérgio Pinto,73
Italy,G. Biava,73
Germany,J. Callsen-Bracker,73
Nigeria,P. Odemwingie,73
Morocco,M. El Hamdaoui,73
Austria,M. Janko,73
England,K. Richardson,73
Italy,L. Rigoni,73
Austria,C. Fuchs,73
Spain,Javi Guerra,73
Uruguay,S. Silva,73
Bulgaria,B. Georgiev,73
Argentina,L. Desábato,73
Argentina,J. Olave,73
Argentina,L. Fernández,73
Turkey,S. Şentürk,73
Romania,R. Raţ,73
Spain,Cejudo,73
Spain,Iván Ramis,73
Russia,M. Izmaylov,73
Russia,R. Pavlyuchenko,73
Russia,R. Yanbaev,73
Italy,E. Calaió,73
Germany,C. Pander,73
England,J. Puncheon,73
Argentina,V. Figueroa,73
France,S. Pouplin,73
Russia,A. Belenov,73
Costa Rica,A. Saborío,73
Scotland,C. Adam,73
Tunisia,K. Haggui,73
Brazil,Marcelo Boeck,73
Mexico,A. Talavera,73
Mexico,F. Rodríguez,73
France,S. Marveaux,73
Spain,Pedro López,73
Belgium,L. Ciman,73
England,S. Carson,73
Morocco,M. Obbadi,73
Switzerland,Gelson Fernandes,73
Trinidad and Tobago,K. Jones,73
Uruguay,S. Viera,73
Switzerland,D. Chiumiento,73
Argentina,M. Boselli,73
England,P. Whittingham,73
Russia,I. Abaev,73
Scotland,R. Martin,73
Scotland,J. Morrison,73
Serbia,M. Krasić,73
Mexico,J. Orozco,73
Republic of Ireland,G. Whelan,73
Italy,A. Raggi,73
Czech Republic,D. Limberský,73
France,J. Féret,73
England,G. Agbonlahor,73
Nigeria,C. Obasi,73
Argentina,M. Izco,73
Argentina,G. Cabral,73
Brazil,Cássio,73
Turkey,H. Balta,73
Russia,V. Fayzulin,73
Russia,A. Ryazantsev,73
Egypt,Hosny,73
Colombia,E. Soto,73
Colombia,H. Rodallega,73
Senegal,B. Dramé,73
Czech Republic,D. Lafata,73
Egypt,W. Gomaa,73
Netherlands,U. Emanuelson,73
Spain,Sisi,73
Spain,Íñigo López,73
Algeria,R. M'Bohli,73
Spain,Adrián Colunga,73
Argentina,C. Pereyra,73
Austria,C. Leitgeb,73
Spain,Marcano,73
Chile,J. Herrera,73
Honduras,M. Figueroa,73
Slovakia,J. Ďurica,73
Slovakia,F. Hološko,73
Belgium,T. De Sutter,73
Germany,J. Rosenthal,73
Germany,T. Werner,73
Morocco,N. Dirar,73
Colombia,A. Aguilar,73
Netherlands,R. Donk,73
Serbia,B. Janković,73
Spain,Miguel Torres,73
Saudi Arabia,A. Ateef,73
Brazil,Márcio Azevedo,73
Sweden,R. Bengtsson,73
Uruguay,E. Arévalo Ríos,73
England,D. Stockdale,73
Croatia,N. Jelavić,73
Uruguay,W. Gargano,73
Uruguay,D. Vera,73
Germany,W. Hesl,73
Spain,Casado,73
France,V. Bessat,73
United States,G. Cameron,73
Brazil,Leandro Salino,73
Croatia,G. Schildenfeld,73
Paraguay,M. Cáceres,73
Brazil,Douglas,73
Algeria,F. Kadir,73
Argentina,T. Costa,73
Spain,Xumetra,73
United States,G. Zusi,73
Spain,Javi Márquez,73
Argentina,J. Mercier,73
Colombia,M. Torres,73
Honduras,E. Izaguirre,73
Honduras,O. García,73
Spain,Abraham,73
Uruguay,S. Sosa,73
Paraguay,A. Alcáceres,73
Paraguay,P. Silbeira,73
Paraguay,E. Sobera,73
Venezuela,M. Romerón,73
Argentina,C. Pellerano,73
Romania,M. Pintilii,73
France,A. Aréola,72
England,J. Butland,72
Burkina Faso,B. Traoré,72
Brazil,Alex Telles,72
Netherlands,A. El Ghazi,72
England,C. Wickham,72
DR Congo,C. Mbemba,72
Argentina,H. Villalba,72
Argentina,L. Romero,72
Mexico,D. Reyes,72
France,J. Veretout,72
Netherlands,K. Ebecilio,72
Belgium,M. Bruno,72
Croatia,S. Vrsaljko,72
Brazil,Vinícius Araújo,72
Argentina,G. Gil Romero,72
Senegal,K. Babacar,72
Switzerland,P. Kasami,72
Spain,Luis Alberto,72
England,W. Zaha,72
Italy,R. Saponara,72
Portugal,Flávio Ferreira,72
Netherlands,J. Willems,72
Brazil,Vitinho,72
Portugal,Paulo Oliveira,72
Iraq,A. Adnan,72
Spain,Marc Muniesa,72
Spain,Oriol Romeu,72
Austria,M. Hinteregger,72
Netherlands,Y. Ayoub,72
Greece,S. Kapino,72
Brazil,Fabinho,72
Chile,B. Rabello,72
Portugal,Miguel Rodrigues,72
Portugal,Ricardo Horta,72
Colombia,G. Cuéllar,72
England,T. Ince,72
Portugal,Danilo,72
Colombia,S. Arias,72
Portugal,Rúben Ferreira,72
Netherlands,S. Denswil,72
Spain,Jairo,72
Saudi Arabia,Y. Al Shehri,72
Turkey,B. Başaçıkoğlu,72
Denmark,A. Scholz,72
Uruguay,D. Rolán,72
Argentina,L. Melano,72
Argentina,M. Pisano,72
Wales,N. Taylor,72
Bulgaria,N. Mihaylov,72
United States,M. Diskerud,72
England,K. Trippier,72
Uruguay,A. Hernández,72
England,A. Westwood,72
Czech Republic,V. Kadlec,72
Switzerland,S. Zuber,72
Spain,José Ángel,72
Germany,T. Arslan,72
Spain,Dídac,72
Italy,A. Bertolacci,72
Wales,A. Matthews,72
France,V. Pajot,72
Brazil,Gabriel,72
Belgium,T. Meunier,72
Brazil,Gilberto,72
Italy,C. Galano,72
Spain,Denis Suarez,72
France,J. Ferri,72
Serbia,F. Kostić,72
Spain,Jonny,72
Argentina,F. Ferreyra,72
Switzerland,S. Widmer,72
Turkey,A. Yılmaz,72
Spain,Alfaro,72
Italy,L. Antonelli,72
Tunisia,A. Ben-Hatira,72
Switzerland,M. Gavranović,72
Ivory Coast,G. Sio,72
England,D. Gosling,72
England,K. Naughton,72
Norway,A. Konradsen,72
Germany,M. Risse,72
Albania,E. Berisha,72
Spain,Jeffrén,72
Turkey,M. Ekici,72
Brazil,Fábio,72
Spain,Iago Falqué,72
Ghana,E. Badu,72
Portugal,David Simão,72
Spain,Mario Gaspar,72
Portugal,André Almeida,72
Portugal,Sérgio Oliveira,72
Germany,S. Bell,72
Sweden,A. Kačaniklić,72
Nigeria,A. Ujah,72
Brazil,João Pedro Galvão,72
Ivory Coast,B. Dja Djédjé,72
Turkey,E. Çolak,72
Argentina,N. Blandi,72
Argentina,G. Burdisso,72
France,K. Koulibaly,72
Romania,G. Torje,72
Brazil,Danilo Avelar,72
Sweden,O. Hiljemark,72
Turkey,K. Frei,72
Chile,C. Jorquera,72
Argentina,L. Castro,72
Netherlands,M. van der Hoorn,72
Japan,H. Sakai,72
Brazil,Cleber,72
Saudi Arabia,I. Ghaleb,72
Venezuela,N. Norsales,72
Serbia,S. Mitrović,72
Colombia,S. Medina,72
Argentina,E. Insúa,72
Portugal,Zeca,72
England,S. Sinclair,72
Norway,T. Elyounoussi,72
Spain,Fran Rico,72
Norway,R. Jenssen,72
France,P. Baysse,72
Czech Republic,A. Hloušek,72
Czech Republic,M. Suchý,72
Uzbekistan,O. Akhmedov,72
