team,player,overall
Turkey,E. Ünal,77
Croatia,M. Pašalić,77
France,P. Bernardoni,77
England,L. Cook,77
Ghana,E. Boateng,77
Uruguay,N. Nández,77
Denmark,J. Mæhle,77
Morocco,N. Mazraoui,77
Argentina,F. Bustos,77
Czech Republic,A. Barák,77
Paraguay,M. Rojas,77
Scotland,S. McTominay,77
Brazil,Galeno,77
Portugal,Chiquinho,77
Switzerland,K. Mbabu,77
Denmark,P. Sisto,77
Poland,J. Bednarek,77
England,D. Calvert-Lewin,77
Slovakia,O. Duda,77
France,M. Lopez,77
Spain,Vallejo,77
Austria,K. Laimer,77
Spain,Borja Mayoral,77
Spain,Córdoba,77
Netherlands,P. Rosario,77
England,W. Hughes,77
Germany,M. Weiser,77
Brazil,Andreas Pereira,77
Italy,Emerson,77
Italy,M. Benassi,77
France,A. Djiku,77
Spain,Diego Llorente,77
France,W. Cyprien,77
Ghana,F. Acheampong,77
Algeria,N. Bentaleb,77
Denmark,P. Højbjerg,77
Argentina,L. Miranda,77
Italy,A. Petagna,77
Netherlands,K. Tete,77
Argentina,G. Escalante,77
Spain,Alex Berenguer,77
Gambia,O. Colley,77
Italy,S. Sensi,77
Serbia,M. Gaćinović,77
France,M. Diakhaby,77
Uruguay,M. Arambarri,77
Romania,R. Marin,77
Senegal,M. Niang,77
Norway,O. Selnæs,77
Mexico,R. Pizarro,77
Mexico,C. Salcedo,77
Argentina,B. Fernández,77
Algeria,R. Bensebaini,77
Spain,Aritz Elustondo,77
Uruguay,G. Pereiro,77
Portugal,Cláudio Ramos,77
England,N. Redmond,77
Czech Republic,T. Koubek,77
Argentina,L. Ocampos,77
Belgium,J. Lukaku,77
Turkey,K. Ayhan,77
Morocco,S. Boufal,77
Germany,P. Max,77
Belgium,B. Mechele,77
Germany,Y. Gerhardt,77
France,B. Bourigeaud,77
Togo,I. Bebou,77
Brazil,Wendell,77
Brazil,Pedro Henrique,77
Austria,A. Schöpf,77
Russia,D. Kuzyaev,77
Argentina,G. Rodríguez,77
Paraguay,C. Domínguez,77
Senegal,E. Mendy,77
DR Congo,C. Luyindama,77
Turkey,S. Aziz,77
Turkey,O. Özyakup,77
Netherlands,M. Bizot,77
Italy,C. Piccini,77
England,C. Coady,77
Germany,R. Knoche,77
Germany,L. Bittencourt,77
France,B. Reynet,77
Austria,K. Stöger,77
Spain,Sergio Rico,77
Portugal,Paulinho,77
Austria,S. Lainer,77
Egypt,Trezeguet,77
France,P. Lees-Melou,77
England,J. Shelvey,77
New Zealand,C. Wood,77
Germany,M. Plattenhardt,77
Netherlands,D. Pröpper,77
Serbia,N. Gudelj,77
Brazil,Renan Ribeiro,77
Spain,Juanmi,77
Argentina,R. Funes Mori,77
Netherlands,M. van Ginkel,77
Equatorial Guinea,Pedro Obiang,77
Spain,Bruno,77
France,D. Sidibé,77
Brazil,Pablo,77
France,L. Kurzawa,77
Germany,N. Füllkrug,77
Germany,A. Younes,77
Italy,M. De Sciglio,77
Spain,Rubén Sobrino,77
Morocco,Y. Bounou,77
Argentina,R. Centurión,77
Egypt,M. Elneny,77
Argentina,M. Meza,77
Italy,K. Lasagna,77
Turkey,E. Akbaba,77
Greece,A. Paschalakis,77
Slovakia,P. Hrošovský,77
Germany,D. Baier,77
Brazil,Jô,77
Ukraine,A. Pyatov,77
Spain,Iván Ramis,77
Spain,Iván Cuéllar,77
Netherlands,K. Huntelaar,77
England,J. Hart,77
France,G. Clichy,77
England,A. Young,77
Argentina,R. Civelli,77
Argentina,D. Cvitanich,77
Peru,J. Farfán,77
Switzerland,Gelson Fernandes,77
Spain,Javi García,77
Bosnia and Herzegovina,V. Ibišević,77
Italy,G. Pellè,77
England,B. Wright-Phillips,77
England,G. Cahill,77
England,T. Walcott,77
Brazil,Danilo,77
Argentina,I. Scocco,77
Netherlands,E. Elia,77
Denmark,L. Schøne,77
England,G. Murray,77
Austria,Z. Junuzović,77
Chile,C. Bravo,77
Belgium,V. Odjidja-Ofoe,77
Sweden,P. Wernbloom,77
Sweden,M. Berg,77
France,R. Gurtner,77
France,M. Schneiderlin,77
Portugal,Miguel Veloso,77
Mexico,M. Layún,77
Netherlands,J. Lens,77
Cape Verde,Varela,77
France,L. Rémy,77
Czech Republic,M. Suchý,77
France,S. De Maio,77
Paraguay,P. Aguilar,77
Ivory Coast,G. Sio,77
England,F. Delph,77
Serbia,N. Subotić,77
Spain,Roberto,77
Togo,M. Dossevi,77
Italy,A. Ogbonna,77
Guinea,I. Traoré,77
Morocco,M. Carcela-González,77
France,R. Alessandrini,77
Brazil,Alan Kardec,77
Brazil,Maurício,77
Italy,A. Poli,77
Nigeria,O. Ighalo,77
England,D. Drinkwater,77
Brazil,Claudemir,77
Brazil,Douglas,77
Russia,A. Dzagoev,77
Argentina,M. Suárez,77
Netherlands,D. Janmaat,77
Argentina,G. Bou,77
Austria,A. Dragović,77
England,A. Westwood,77
Germany,D. Latza,77
Spain,Victor Sánchez,77
Finland,T. Pukki,77
Slovakia,J. Kucka,77
Venezuela,T. Rincón,77
Brazil,Johnathan,77
Turkey,Y. Mallı,77
Brazil,Carlos Eduardo,77
Argentina,L. Rodríguez,77
Turkey,C. Tosun,77
Austria,G. Burgstaller,77
Italy,Rômulo,77
Morocco,Y. El Arabi,77
Brazil,Fransérgio,77
France,J. Martin,77
Germany,P. Herrmann,77
Argentina,R. Funes Mori,77
Spain,Tomás Pina,77
Spain,Sergio León,77
Spain,Lucas Pérez,77
Portugal,André André,77
Angola,Wilson Eduardo,77
Chile,P. Hernández,77
Spain,Arbilla,77
Germany,M. Esser,77
Scotland,J. Forrest,77
Italy,R. Saponara,77
Italy,L. Tonelli,77
Bosnia and Herzegovina,E. Bičakčić,77
France,A. Trebel,77
Portugal,Luís Neto,77
Uruguay,M. Pereyra,77
Morocco,F. Fajr,77
Argentina,L. Castro,77
Romania,V. Chiricheș,77
North Macedonia,S. Ristovski,77
Chile,E. Vargas,77
Brazil,Marçal,77
Spain,Roger,77
Germany,T. Strobl,77
Morocco,R. Saïss,77
Colombia,C. Vargas,77
Spain,Nacho,77
Argentina,F. Ferreyra,77
Argentina,L. López,77
Argentina,M. Casco,77
Argentina,P. Pérez,77
Italy,M. Sportiello,77
Argentina,J. Palomino,77
Montenegro,A. Marušić,77
Argentina,R. Ábila,77
Spain,Sergi Guardiola,77
Brazil,Gazzolisco,77
Brazil,Vieirundinho,77
Brazil,Simão Acunha,77
Brazil,Formosandrinho,77
Uruguay,L. Baezo,77
Uruguay,A. Píriz,77
Uruguay,S. Luna,77
Uruguay,V. Castro,77
Ecuador,J. Monsario,77
England,P. Foden,76
Italy,M. Kean,76
Brazil,Rodrygo,76
Ukraine,A. Lunin,76
Portugal,Florentino,76
Germany,A. Maier,76
Italy,R. Mandragora,76
Scotland,K. Tierney,76
Italy,G. Mancini,76
England,A. Lookman,76
United States,T. Adams,76
Italy,R. Orsolini,76
France,E. N'Dicka,76
United States,W. McKennie,76
Argentina,A. Mac Allister,76
France,J. Koundé,76
South Korea,Kangin Lee,76
Switzerland,B. Embolo,76
Belgium,T. Castagne,76
Spain,Edu Expósito,76
England,T. Abraham,76
Netherlands,D. Malen,76
Spain,Aleñá,76
Senegal,A. Ndiaye,76
Portugal,Gedson Fernandes,76
Russia,F. Chalov,76
Ivory Coast,I. Sangaré,76
Croatia,F. Benković,76
Nigeria,S. Chukwueze,76
Italy,P. Gollini,76
Argentina,I. Pussetto,76
Italy,M. Locatelli,76
Turkey,M. Çelik,76
Spain,Álex Remiro,76
Denmark,K. Dolberg,76
Austria,X. Schlager,76
Croatia,J. Brekalo,76
Ivory Coast,I. Doumbia,76
United States,Z. Steffen,76
France,M. Sarr,76
Mexico,E. Álvarez,76
Netherlands,A. Danjuma Groeneveld,76
France,M. Terrier,76
Mali,A. Haidara,76
Netherlands,T. Koopmeiners,76
England,I. Hayden,76
Spain,Rubén Blanco,76
Poland,K. Linetty,76
England,A. Gunn,76
Serbia,A. Živković,76
France,J. Augustin,76
England,R. Holding,76
Germany,W. Anton,76
France,L. Blas,76
Morocco,A. Harit,76
Spain,Zubeldia,76
Czech Republic,P. Schick,76
Argentina,A. Franco,76
Serbia,N. Milenković,76
Spain,Unai Núñez,76
Belgium,B. Engels,76
Belgium,T. Bongonda,76
France,T. Didillon,76
Croatia,D. Ćaleta-Car,76
France,F. Guilbert,76
Brazil,Matheus Pereira,76
Spain,Toni Villa,76
Brazil,Eduardo Henrique,76
Morocco,Y. Aït Bennasser,76
Argentina,S. Ascacíbar,76
France,T. Hernández,76
Morocco,Y. En-Nesyri,76
Venezuela,Y. Osorio,76
Belgium,D. Praet,76
Switzerland,Y. Mvogo,76
Sweden,L. Augustinsson,76
Ivory Coast,M. Cornet,76
Portugal,Gonçalo Paciência,76
Portugal,Rúben Semedo,76
France,S. Gigot,76
Germany,L. Waldschmidt,76
Turkey,I. Kahveci,76
Spain,Rubén Duarte,76
Spain,Pedraza,76
Mexico,V. Guzmán,76
Portugal,Palhinha,76
Argentina,A. Barboza,76
Portugal,Xeka,76
Belgium,B. Raman,76
Netherlands,S. Denswil,76
Croatia,M. Livaja,76
Brazil,Paulinho,76
Brazil,Matheus,76
Slovakia,A. Rusnák,76
Netherlands,J. Hendrix,76
Argentina,M. Benítez,76
Brazil,Wallace,76
Spain,Camarasa,76
Argentina,L. Acosta,76
Zimbabwe,M. Nakamba,76
Guinea,F. Kamano,76
Mexico,D. Reyes,76
Mexico,N. Araújo,76
Spain,Aitor,76
Netherlands,A. Maher,76
England,R. Morrison,76
Norway,M. Elyounoussi,76
Netherlands,J. Locadia,76
England,C. Taylor,76
Georgia,S. Kverkvelia,76
Colombia,J. Córdoba,76
Brazil,Fernandinho,76
Spain,Pere Pons,76
Germany,R. Khedira,76
Germany,D. Kohr,76
DR Congo,A. Masuaku,76
United States,D. Yedlin,76
Italy,F. Di Francesco,76
Argentina,A. Aguerre,76
Argentina,G. Herrera,76
Jamaica,A. Blake,76
Brazil,Otávio,76
Argentina,F. Cervi,76
France,A. Briançon,76
Germany,R. Gosens,76
Spain,Bustinza,76
Romania,F. Andone,76
Brazil,Dalbert,76
Brazil,Caio,76
Brazil,Pablo Santos,76
Czech Republic,V. Coufal,76
Poland,L. Skorupski,76
Norway,A. Hansen,76
France,E. Mangala,76
Spain,Oriol Romeu,76
Germany,L. Unnerstall,76
Germany,D. Heintz,76
France,A. Thomasson,76
Scotland,C. McGregor,76
Switzerland,S. Widmer,76
Spain,Jaume,76
Denmark,M. Jørgensen,76
England,A. McCarthy,76
France,T. Kolodziejczak,76
Argentina,L. Chichizola,76
Colombia,E. Cardona,76
Sweden,P. Jansson,76
England,D. Ings,76
Italy,M. Gabbiadini,76
Turkey,H. Tekin,76
Sweden,J. Guidetti,76
Ghana,A. Wakaso,76
Portugal,Cédric,76
Germany,F. Klaus,76
Nigeria,O. Onazi,76
France,T. Monconduit,76
Costa Rica,J. Campbell,76
Spain,Alberto Moreno,76
Sweden,V. Claesson,76
Brazil,Guilherme,76
Portugal,Paulo Oliveira,76
Brazil,Luiz Phellype,76
Portugal,Ricardo Esgaio,76
Turkey,D. Türüç,76
Colombia,Y. Gómez Andrade,76
Japan,G. Shibasaki,76
Argentina,R. Aliendro,76
Belgium,S. Proto,76
England,J. Defoe,76
England,P. Jagielka,76
Germany,B. Schweinsteiger,76
Turkey,M. Topal,76
Turkey,H. Kaldırım,76
Canada,A. Hutchinson,76
France,J. Briand,76
Brazil,Gomes,76
Switzerland,B. Džemaili,76
Argentina,L. Ponzio,76
Estonia,R. Klavan,76
Argentina,J. Dátolo,76
Turkey,A. Turan,76
Turkey,S. Kırıntılı,76
Sweden,O. Wendt,76
Spain,Soldado,76
Spain,Diego Castro,76
Germany,M. Gómez,76
England,M. Noble,76
Argentina,J. Sand,76
Norway,P. Skjelbred,76
Argentina,R. Palacio,76
Russia,Y. Zhirkov,76
United States,M. Bradley,76
Scotland,R. Snodgrass,76
Spain,Markel Bergara,76
Germany,A. Hunt,76
Brazil,Léo Matos,76
Turkey,S. Bolat,76
Poland,A. Mierzejewski,76
Morocco,K. El Ahmadi,76
Mexico,J. Orozco,76
Benin,S. Sessègnon,76
Italy,A. Diamanti,76
Serbia,D. Basta,76
Argentina,F. Higuaín,76
Brazil,Marcelo Grohe,76
Italy,S. Bocchetti,76
Netherlands,K. Vermeer,76
England,J. Cork,76
England,J. Rodriguez,76
Mexico,G. dos Santos,76
Scotland,J. McArthur,76
Argentina,J. Maidana,76
France,D. Zurutuza,76
Ivory Coast,S. Bamba,76
Spain,Adrián,76
United States,J. Altidore,76
New Zealand,W. Reid,76
Ukraine,D. Chygrynskyi,76
Ghana,A. Ayew,76
Sweden,O. Toivonen,76
Brazil,Mossoró,76
Belgium,M. Fellaini,76
Switzerland,F. Lustenberger,76
United States,F. Johnson,76
Portugal,Vieirinha,76
Netherlands,J. De Guzmán,76
Spain,Fabricio,76
Netherlands,D. Biseswar,76
France,T. Mangani,76
Netherlands,R. Donk,76
Spain,Pablo Hernández,76
South Korea,Ki Sung Yueng,76
Northern Ireland,C. Cathcart,76
Czech Republic,B. Dočkal,76
Sweden,A. Ekdal,76
England,D. Stephens,76
Portugal,Beto,76
Hungary,B. Dzsudzsák,76
Venezuela,R. Rosales,76
England,M. Albrighton,76
Cameroon,E. Choupo-Moting,76
Germany,S. Terodde,76
Argentina,M. Moralez,76
Argentina,F. Roncaglia,76
Greece,K. Papadopoulos,76
Switzerland,M. Lang,76
Argentina,N. Sánchez,76
Hungary,A. Szalai,76
Bulgaria,I. Popov,76
Slovakia,M. Stoch,76
Netherlands,P. van Aanholt,76
Italy,F. Borini,76
Mexico,E. Hernández,76
Czech Republic,T. Gebre Selassie,76
Serbia,I. Radovanović,76
Spain,Kiko Olivas,76
Senegal,C. Kouyaté,76
Morocco,O. El Kaddouri,76
Spain,Rochina,76
Argentina,L. Acosta,76
Portugal,Diogo Viana,76
Chile,C. Villanueva,76
Germany,M. Schmelzer,76
Portugal,Miguel Lopes,76
Albania,E. Berisha,76
Spain,Iturraspe,76
England,A. Cresswell,76
England,T. Cleverley,76
Spain,Kiko Femenía,76
Switzerland,S. Zuber,76
Spain,Rubén Pérez,76
Germany,T. Jantschke,76
Argentina,S. Blanco,76
Colombia,D. Quintero,76
Mexico,I. Brizuela,76
France,K. Théophile-Catherine,76
England,A. Smith,76
Japan,Y. Ōsako,76
Netherlands,S. Padt,76
Brazil,Júnior Caiçara,76
Bosnia and Herzegovina,M. Jajalo,76
France,R. Hamouma,76
Germany,A. Schürrle,76
Netherlands,N. Viergever,76
Spain,Portillo,76
Paraguay,H. Pérez,76
England,A. Gray,76
Spain,Montoya,76
Spain,Adrián,76
Australia,A. Mooy,76
Colombia,D. Pabón,76
Colombia,J. Martínez,76
Colombia,G. Moreno,76
Colombia,T. Gutiérrez,76
Mozambique,Mexer,76
Cape Verde,Héldon,76
Belgium,D. Boyata,76
Germany,M. Höger,76
Paraguay,C. Ortíz,76
Spain,Raúl Navas,76
Algeria,S. Taïder,76
Brazil,João Pedro,76
Netherlands,J. Clasie,76
Italy,R. Inglese,76
Denmark,N. Jørgensen,76
Germany,C. Schindler,76
Brazil,Juan Jesus,76
Argentina,E. Gigliotti,76
Czech Republic,V. Darida,76
Republic of Ireland,R. Brady,76
Argentina,F. Fernández,76
Spain,Aleix Vidal,76
France,A. Knockaert,76
Czech Republic,J. Bořil,76
Ivory Coast,S. Sanogo,76
Peru,R. Ruidíaz,76
Ecuador,R. Ibarra,76
Spain,Toño García,76
Tunisia,N. Sliti,76
England,D. Gayle,76
Ukraine,D. Garmash,76
Morocco,Y. Abdelhamid,76
Costa Rica,G. González,76
Greece,D. Siovas,76
Chile,E. Mena,76
Cape Verde,Garry Rodrigues,76
Argentina,A. Szymanowski,76
Switzerland,R. Steffen,76
Costa Rica,O. Duarte,76
Colombia,M. Uribe,76
Argentina,F. Mancuello,76
Portugal,Sequeira,76
Colombia,J. Izquierdo,76
Spain,Embarba,76
Ecuador,E. Valencia,76
Paraguay,O. Romero,76
Senegal,B. Ndiaye,76
Ecuador,A. Mena,76
Argentina,M. Díaz,76
Brazil,Alexo Baia,76
Brazil,Juli Freitinho,76
Brazil,Eltildo Correia,76
Brazil,Emilio Piodão,76
Brazil,Fred Aníbão,76
Brazil,Nelsildo Reis,76
Brazil,Andeson Trigo,76
Brazil,Victildinho,76
Brazil,Davi Parrela,76
Brazil,David Seijalbo,76
Brazil,Dênildo Stein,76
Brazil,Rafael Cachoira,76
Ukraine,D. Boyko,76
Japan,Y. Kobayashi,76
Brazil,Davidson,76
Nigeria,A. Nwakaeme,76
Uruguay,G. Ichazo,76
Uruguay,M. Fagundez,76
Uruguay,A. Vera,76
Ecuador,A. Zamorado,76
Ecuador,A. Aguilmera,76
Ecuador,K. Berlaso,76
Italy,S. Tonali,75
Romania,I. Radu,75
Argentina,N. Domínguez,75
England,M. Mount,75
England,R. Sessegnon,75
France,M. Guendouzi,75
Netherlands,C. Stengs,75
Netherlands,J. Kluivert,75
France,B. Kamara,75
Colombia,L. Díaz,75
Spain,Manu Vallejo,75
Portugal,Rafael Leão,75
Wales,H. Wilson,75
Germany,A. Nübel,75
Denmark,J. Larsen,75
England,D. Henderson,75
Portugal,Diogo Dalot,75
England,H. Barnes,75
Greece,P. Retsos,75
Senegal,K. Diatta,75
Spain,Ferrán Torres,75
Spain,Carlos Fernández,75
Colombia,A. Morelos,75
Nigeria,O. Aina,75
England,A. Maitland-Niles,75
Czech Republic,J. Jankto,75
Argentina,L. Martínez Quarta,75
Portugal,Renato Sanches,75
Colombia,J. Lucumi,75
Algeria,A. Ounas,75
France,Y. Karamoh,75
Germany,F. Müller,75
Nigeria,S. Kalu,75
Brazil,Bruno Tabata,75
Spain,Cucurella,75
Portugal,Ivanildo Fernandes,75
Italy,G. Tutino,75
England,J. Bowen,75
Germany,B. Henrichs,75
Guinea,A. Diawara,75
Belgium,L. Dimata,75
Brazil,Luiz Araújo,75
Ivory Coast,C. Kouamé,75
Spain,Fran Beltrán,75
Nigeria,E. Dennis,75
Portugal,Tiago Sá,75
Cape Verde,Jovane Cabral,75
Nigeria,K. Omeruo,75
Denmark,R. Skov,75
Brazil,Kenedy,75
Croatia,T. Jedvaj,75
Ivory Coast,S. Fofana,75
Mali,Y. Koné,75
Morocco,Anuar,75
Brazil,Thiago Maia,75
Paraguay,Kaku,75
France,A. Fulgini,75
Netherlands,M. Vlap,75
England,T. Davies,75
Germany,S. Serdar,75
Argentina,G. Montiel,75
Belgium,D. Lukébakio,75
France,R. Oudin,75
Netherlands,G. Til,75
Honduras,A. Elis,75
Colombia,J. Hernández,75
Uruguay,M. Saracchi,75
Croatia,I. Šunjić,75
Ukraine,M. Burda,75
Belgium,S. Schrijvers,75
Germany,M. Kempf,75
United States,T. Boyd,75
France,N. Maupay,75
Germany,K. Akpoguma,75
France,W. Saïd,75
Nigeria,M. Simon,75
Spain,Sandro,75
Italy,A. Grassi,75
Argentina,E. Ponce,75
Argentina,G. Conti,75
Serbia,M. Veljković,75
Ghana,G. Donsah,75
Brazil,Gabriel Boschilia,75
Brazil,Marcos Guilherme,75
England,K. Phillips,75
England,M. Holgate,75
France,V. Koziello,75
Uruguay,E. Velázquez,75
France,M. Niakhaté,75
Argentina,D. Barbona,75
Spain,Melero,75
France,M. Thuram,75
Denmark,M. Jensen,75
Mali,F. Sacko,75
Croatia,F. Krovinović,75
France,K. Amian,75
France,J. Gnagnon,75
Germany,F. Uduokhai,75
Ivory Coast,G. Konan,75
Uruguay,E. Cabaco,75
Mali,Y. Bissouma,75
Guinea-Bissau,Alfa Semedo,75
Spain,Luis Milla,75
Argentina,E. Martínez,75
France,E. Gnahoré,75
Denmark,L. Andersen,75
England,C. Chambers,75
England,S. Johnstone,75
Belgium,T. Foket,75
Poland,T. Kędziora,75
Austria,L. Schaub,75
Scotland,J. McGinn,75
England,B. Pearson,75
Colombia,E. Balanta,75
England,D. Gray,75
Mexico,E. Gutiérrez,75
Uruguay,L. Olaza,75
United States,A. Long,75
Netherlands,R. Karsdorp,75
Brazil,Danilo,75
Germany,T. Baumgartl,75
Germany,M. Wolf,75
Ivory Coast,R. Assalé,75
France,M. Coco,75
Japan,T. Minamino,75
Argentina,E. Ávila,75
Morocco,O. Idrissi,75
Hungary,A. Nagy,75
Portugal,Miguel Silva,75
Iran,S. Ghoddos,75
Uruguay,F. Ricca,75
Brazil,Bernardo,75
Slovenia,M. Zajc,75
Brazil,Marcão,75
Tunisia,D. Bronn,75
Cameroon,K. Malong,75
Spain,Martín,75
Brazil,Gabriel,75
Brazil,Rodrigo Ely,75
Netherlands,T. Kongolo,75
Spain,Fede Vico,75
England,N. Chalobah,75
Austria,V. Lazaro,75
Italy,D. Cataldi,75
Nigeria,W. Troost-Ekong,75
Chile,D. Valdés,75
Scotland,R. Christie,75
Netherlands,W. Hoedt,75
Argentina,A. Martín Arias,75
Uruguay,S. Cristóforo,75
France,L. Ajorque,75
Kosovo,A. Zeneli,75
Kosovo,V. Muriqi,75
Gabon,D. Bouanga,75
Senegal,S. Thioub,75
Croatia,M. Pjaca,75
Romania,A. Mitriță,75
Japan,G. Shoji,75
Croatia,M. Rog,75
Syria,O. Kharbin,75
Brazil,Cláudio Falcão,75
Belgium,M. Rits,75
Spain,Borja Bastón,75
France,G. Imbula,75
Norway,F. Midtsjø,75
Spain,Sergio Álvarez,75
Argentina,L. González Pirez,75
Senegal,A. Gomis,75
Italy,S. Sturaro,75
Greece,K. Stafylidis,75
Argentina,B. Zuculini,75
Argentina,P. Gazzaniga,75
Czech Republic,M. Krmenčík,75
Netherlands,J. Willems,75
England,S. March,75
Australia,T. Rogić,75
Greece,D. Pelkas,75
Angola,Clinton Mata,75
Sweden,R. Quaison,75
France,A. Touré,75
Senegal,M. Konaté,75
Germany,K. Möhwald,75
Germany,J. Haberer,75
South Korea,Kwon Chang Hoon,75
Romania,N. Stanciu,75
Portugal,Ivan Cavaleiro,75
Spain,Medrán,75
Chile,N. Castillo,75
France,A. Tameze,75
Paraguay,H. Villalba,75
Argentina,L. Menossi,75
Spain,Jason,75
Spain,Álex Moreno,75
Denmark,L. Lerager,75
Montenegro,N. Vukčević,75
Italy,A. Conti,75
Uruguay,J. Rodríguez,75
China,Yan Junling,75
South Africa,P. Tau,75
Netherlands,V. Janssen,75
Colombia,C. Borja,75
Portugal,João Novais,75
Switzerland,C. Fassnacht,75
Brazil,Rodrigo,75
Greece,V. Barkas,75
Ukraine,V. Buyalskyi,75
Philippines,N. Etheridge,75
Morocco,Z. Labyad,75
Norway,J. Svensson,75
Italy,C. Biraghi,75
Ivory Coast,K. Djidji,75
Italy,D. Bessa,75
Ghana,A. Duncan,75
Netherlands,J. Brenet,75
Brazil,André Ramalho,75
Netherlands,R. Haps,75
Argentina,L. Magallán,75
Germany,C. Mathenia,75
Brazil,Jemerson,75
Croatia,L. Kalinić,75
Cyprus,K. Laifis,75
Denmark,J. Lössl,75
Republic of Ireland,C. Clark,75
England,M. Kelly,75
Belgium,S. Dewaest,75
Hungary,T. Kádár,75
Turkey,M. Günok,75
Norway,O. Elabdellaoui,75
Kosovo,V. Berisha,75
Austria,F. Kainz,75
England,J. Tavernier,75
Switzerland,J. Drmić,75
Denmark,R. Falk,75
Italy,N. Sansone,75
Scotland,S. Armstrong,75
Spain,Jesé,75
Wales,P. Dummett,75
France,B. Sarr,75
Germany,P. Klement,75
Finland,A. Ring,75
Romania,S. Lung,75
Ukraine,S. Kryvtsov,75
Greece,P. Mantalos,75
Serbia,S. Mitrović,75
Sweden,S. Larsson,75
Germany,C. Günter,75
Spain,Fran Sol,75
Egypt,A. Hegazi,75
Spain,Carles Gil,75
Argentina,G. Fernández,75
Colombia,J. Mojica,75
Senegal,Y. Sabaly,75
Iran,A. Jahanbakhsh,75
Slovenia,M. Mevlja,75
Mali,H. Traoré,75
Spain,Zaldúa,75
Ukraine,S. Sydorchuk,75
Colombia,A. Roa,75
England,J. Lolley,75
Japan,Y. Mutō,75
Spain,Borja Valle,75
Austria,K. Onisiwo,75
Japan,J. Ito,75
Serbia,D. Brašanac,75
Czech Republic,L. Masopust,75
Peru,C. Pizarro,75
Scotland,A. McGregor,75
Poland,A. Boruc,75
Spain,Jonatan Soriano,75
France,R. Cohade,75
Denmark,J. Hansen,75
Scotland,S. Brown,75
England,S. Francis,75
Jamaica,W. Morgan,75
Italy,L. Rigoni,75
Argentina,W. Caballero,75
Madagascar,J. Morel,75
Brazil,Rafael,75
Argentina,M. Barovero,75
Argentina,P. Zabaleta,75
Argentina,M. Barbosa,75
Turkey,G. Gönül,75
Germany,L. Podolski,75
Austria,R. Özcan,75
Argentina,R. Sambueza,75
Norway,M. Wolff Eikrem,75
Mexico,J. Corona,75
Chile,J. Valdivia,75
England,S. Dann,75
Spain,Salva Sevilla,75
Togo,A. Romao,75
Switzerland,V. Behrami,75
Belgium,F. Haroun,75
England,L. Baines,75
France,D. Congré,75
Spain,Sergio,75
Israel,L. Refaelov,75
Poland,J. Błaszczykowski,75
Argentina,G. Cabral,75
Brazil,Cássio,75
Germany,G. Castro,75
Argentina,N. Domingo,75
Colombia,H. Rodallega,75
Greece,Zeca,75
Spain,Barragán,75
Republic of Ireland,D. Randolph,75
Wales,W. Hennessey,75
Italy,L. De Silvestri,75
Argentina,D. Buonanotte,75
Spain,Mario Suárez,75
Turkey,C. Erkin,75
Mexico,H. Ayala,75
Argentina,M. Fritzler,75
Bosnia and Herzegovina,A. Begović,75
England,A. Surman,75
Jamaica,A. Mariappa,75
Chile,M. Fernández,75
Belgium,S. Kums,75
Morocco,N. Dirar,75
Morocco,Manuel da Costa,75
Spain,Kiko Casilla,75
Austria,M. Harnik,75
Senegal,P. Cissé,75
Italy,S. Okaka,75
Norway,O. Kamara,75
Morocco,A. Taarabt,75
Paraguay,O. Cardozo,75
Senegal,D. N'Doye,75
Germany,T. Kraft,75
France,W. Vainqueur,75
Australia,D. Vukovic,75
Uzbekistan,O. Akhmedov,75
Moldova,A. Epureanu,75
Italy,A. Ranocchia,75
Turkey,M. Tekdemir,75
England,A. Carroll,75
Colombia,C. Sánchez,75
Norway,H. Nordtveit,75
Germany,F. Bartels,75
Norway,S. Grytebust,75
Greece,K. Mitroglou,75
England,J. Hogg,75
Germany,S. Langkamp,75
Ivory Coast,L. Koné,75
Belgium,C. Benteke,75
France,R. Thomas,75
Senegal,Y. Sankharé,75
Italy,M. Darmian,75
Netherlands,R. van Wolfswinkel,75
Mexico,L. Montes,75
Wales,J. Allen,75
England,D. Gosling,75
Ivory Coast,I. Traoré,75
Mexico,R. Cota,75
England,K. Gibbs,75
Northern Ireland,O. Norwood,75
Mexico,M. Fabián,75
Scotland,M. Ritchie,75
Colombia,B. Espinosa,75
Italy,A. Paloschi,75
Mexico,J. Hernández,75
Russia,V. Vasin,75
Chile,M. Isla,75
Scotland,M. Phillips,75
Republic of Ireland,J. McCarthy,75
Ghana,M. Wakaso,75
Turkey,V. Babacan,75
Argentina,C. Álvarez,75
Germany,D. Brosinski,75
Italy,F. Caputo,75
DR Congo,Y. Bolasie,75
Brazil,Jonathas,75
Sweden,J. Durmaz,75
Portugal,João Aurélio,75
Germany,B. Oczipka,75
England,J. Stanislas,75
Italy,D. Santon,75
Serbia,A. Prijović,75
Portugal,Éder,75
Spain,Quique,75
Ivory Coast,W. Bony,75
France,Y. Salibur,75
France,D. Le Tallec,75
Germany,M. Gulde,75
Germany,T. Arslan,75
Cuba,O. Alonso,75
Italy,L. Sepe,75
Spain,Dídac Vilà,75
Ivory Coast,L. Júnior,75
Japan,M. Yoshida,75
Mexico,L. Rodríguez,75
France,P. Lasne,75
Mexico,J. Aquino,75
Ghana,E. Badu,75
Moldova,A. Ioniță,75
