season,team_id,team,through_week,division,conference,adj_off_epa,adj_def_epa,net_adj_epa,EPAplay_off,EPAplay_def,success_off,success_def,early_down_EPA_off,early_down_EPA_def,explosive_off,explosive_def,havoc_off,havoc_def,EPAdrive_off,EPAdrive_def,drivesgame_off,drivesgame_def,playsdrive_off,playsdrive_def,yardsdrive_off,yardsdrive_def,passrate_off,rushrate_off,red_zone_success_off,red_zone_success_def,third_down_success_off,third_down_success_def,third_down_distance_off,third_down_distance_def,plays_off,plays_def,EPAplay_off_pass,EPAplay_off_rush,EPAplay_def_pass,EPAplay_def_rush,success_off_pass,success_off_rush,success_def_pass,success_def_rush,explosive_off_pass,explosive_off_rush,explosive_def_pass,explosive_def_rush
2004,127,Michigan State,2,fbs,Big Ten,,,,-0.30214,-0.19288,0.28571,0.27848,-0.10786,-0.22609,0.05357,0.06329,0.14286,0.12658,-1.05748,-1.08840,16.00000,14.00000,3.50000,5.64286,18.62500,25.07143,0.62500,0.37500,0.50000,0.14286,0.16667,0.35000,7.41667,7.35000,56,79,-0.37053,-0.18815,-0.00569,-0.31377,0.31429,0.23810,0.38710,0.20833,0.05714,0.04762,0.09677,0.04167
2004,130,Michigan,2,fbs,Big Ten,,,,-0.07570,-0.56951,0.38806,0.36667,-0.11273,-0.74431,0.04478,0.06667,0.13433,0.18333,-0.33812,-2.27803,15.00000,15.00000,4.46667,4.00000,18.33333,25.66667,0.43284,0.56716,0.47059,0.40000,0.47059,0.43750,5.35294,7.56250,67,60,-0.03841,-0.10416,-0.78286,-0.20100,0.37931,0.39474,0.31579,0.45455,0.06897,0.02632,0.07895,0.04545
2004,135,Minnesota,2,fbs,Big Ten,,,,0.41029,0.15994,0.58108,0.36364,0.28740,0.14688,0.12162,0.09091,0.02703,0.01818,2.33551,0.73307,13.00000,12.00000,5.69231,4.58333,42.38462,26.66667,0.13514,0.86486,0.70000,0.33333,0.66667,0.40000,5.16667,6.06667,74,55,1.17315,0.29109,0.26228,-0.05042,0.60000,0.57812,0.37838,0.33333,0.40000,0.07812,0.10811,0.05556
2004,142,Missouri,2,fbs,Big 12,,,,0.43835,0.18979,0.51852,0.40909,0.23381,-0.16483,0.09259,0.12121,0.07407,0.15152,2.15189,0.96353,11.00000,13.00000,4.90909,5.07692,39.54545,30.76923,0.42593,0.57407,0.50000,0.35714,0.80000,0.53333,4.70000,9.60000,54,66,0.39088,0.47357,0.67924,-0.39755,0.52174,0.51613,0.50000,0.30000,0.13043,0.06452,0.22222,0.00000
2004,145,Ole Miss,2,fbs,SEC,,,,-0.32165,-0.09091,0.29091,0.35616,-0.19703,-0.17523,0.05455,0.06849,0.07273,0.17808,-1.36083,-0.51047,13.00000,13.00000,4.23077,5.61538,12.07692,22.53846,0.47273,0.52727,0.20000,0.27273,0.21429,0.50000,7.42857,8.93750,55,73,-0.34675,-0.29915,0.04415,-0.22231,0.19231,0.37931,0.33333,0.37838,0.07692,0.03448,0.11111,0.02703
2004,150,Duke,2,fbs,ACC,,,,-0.05028,0.32775,0.46667,0.51613,0.14359,0.21005,0.01667,0.11290,0.06667,0.04839,-0.27425,1.84733,11.00000,11.00000,5.45455,5.63636,23.90909,35.09091,0.35000,0.65000,0.28571,0.57143,0.15385,0.60000,6.92308,6.40000,60,62,-0.22960,0.04628,1.08971,0.21487,0.47619,0.46154,0.75000,0.48148,0.00000,0.02564,0.25000,0.09259
2004,151,East Carolina,2,fbs,Conference USA,,,,-0.14200,0.20136,0.31081,0.43333,0.04555,0.40771,0.06757,0.16667,0.12162,0.08333,-0.65673,0.75508,16.00000,16.00000,4.62500,3.75000,20.06250,31.12500,0.63514,0.36486,0.50000,0.54545,0.35294,0.10000,7.05882,9.20000,74,60,-0.03257,-0.33249,-0.44299,0.41614,0.34043,0.25926,0.26667,0.48889,0.10638,0.00000,0.13333,0.17778
2004,153,North Carolina,2,fbs,ACC,,,,-0.06313,0.25672,0.38806,0.48000,-0.13653,0.10926,0.08955,0.08000,0.11940,0.04000,-0.35246,1.60450,12.00000,12.00000,5.58333,6.25000,24.00000,36.75000,0.61194,0.38806,0.33333,0.50000,0.43750,0.57895,8.50000,4.84211,67,75,0.11656,-0.34648,0.45430,0.10968,0.43902,0.30769,0.56250,0.41860,0.12195,0.03846,0.09375,0.06977
2004,154,Wake Forest,2,fbs,ACC,,,,0.08722,-0.19968,0.42105,0.32787,0.10609,-0.18684,0.05263,0.04918,0.10526,0.11475,0.41429,-1.01503,16.00000,12.00000,4.75000,5.08333,24.87500,21.25000,0.34211,0.65789,1.00000,0.33333,0.52941,0.35714,7.23529,7.64286,76,61,0.09065,0.08543,-0.31749,-0.06968,0.38462,0.44000,0.28125,0.37931,0.07692,0.04000,0.06250,0.03448
2004,164,Rutgers,2,fbs,Big East,,,,-0.19288,-0.30214,0.27848,0.28571,-0.22609,-0.10786,0.06329,0.05357,0.12658,0.14286,-1.08840,-1.05748,14.00000,16.00000,5.64286,3.50000,25.07143,18.62500,0.39241,0.60759,0.14286,0.50000,0.35000,0.16667,7.35000,7.41667,79,56,-0.00569,-0.31377,-0.37053,-0.18815,0.38710,0.20833,0.31429,0.23810,0.09677,0.04167,0.05714,0.04762
2004,166,New Mexico State,2,fbs,Sun Belt,,,,-0.12340,0.20466,0.32653,0.58333,-0.09045,0.11230,0.08163,0.05556,0.08163,0.05556,-0.43189,1.05256,14.00000,14.00000,3.50000,5.14286,14.57143,33.42857,0.51020,0.48980,0.33333,0.60870,0.27273,0.64286,6.81818,5.85714,49,72,0.03673,-0.29019,0.78986,-0.05282,0.44000,0.20833,0.63636,0.56000,0.12000,0.04167,0.13636,0.02000
2004,167,New Mexico,2,fbs,Mountain West,0.01595,0.08618,-0.07023,-0.06426,0.06463,0.36719,0.41353,-0.17129,-0.09046,0.08594,0.08271,0.14844,0.12782,-0.37385,0.40930,11.00000,10.50000,5.81818,6.33333,27.77273,29.90476,0.42969,0.57031,0.38462,0.57895,0.58621,0.51515,8.20690,5.75758,128,133,-0.08448,-0.04902,0.29562,-0.07453,0.36364,0.36986,0.44000,0.39759,0.09091,0.08219,0.14000,0.04819
2004,183,Syracuse,2,fbs,Big East,-0.07360,0.14654,-0.22014,-0.33930,0.32556,0.30172,0.49265,-0.39667,0.15101,0.06897,0.11029,0.26724,0.03676,-1.45773,1.84487,13.50000,12.00000,4.29630,5.66667,12.92593,40.79167,0.56034,0.43966,0.37500,0.53571,0.37037,0.66667,8.70370,6.23333,116,136,-0.32943,-0.35187,0.52737,0.20824,0.33846,0.25490,0.44000,0.52326,0.07692,0.05882,0.16000,0.08140
2004,189,Bowling Green,2,fbs,Mid-American,0.15539,0.08248,0.07292,0.09646,0.20033,0.42029,0.47183,-0.09525,0.12431,0.08696,0.11972,0.07971,0.09859,0.51199,1.01597,13.00000,14.00000,5.30769,5.07143,27.57692,33.75000,0.56522,0.43478,0.44000,0.44444,0.56250,0.50000,6.87500,6.53333,138,142,0.23664,-0.08577,0.32294,0.09683,0.41026,0.43333,0.47692,0.46753,0.14103,0.01667,0.15385,0.09091
2004,193,Miami (OH),2,fbs,Mid-American,-0.17354,0.03208,-0.20562,-0.49780,-0.08629,0.33607,0.37584,-0.46813,-0.10502,0.04098,0.05369,0.14754,0.10738,-2.16899,-0.44335,14.00000,14.50000,4.35714,5.13793,22.50000,21.17241,0.66393,0.33607,0.50000,0.43478,0.34483,0.45946,8.06897,5.59459,122,149,-0.63884,-0.21917,-0.21346,-0.00971,0.29630,0.41463,0.30357,0.41935,0.04938,0.02439,0.05357,0.05376
2004,194,Ohio State,2,fbs,Big Ten,0.04529,-0.25489,0.30018,-0.08790,-0.27996,0.37692,0.29508,-0.18717,-0.27722,0.05385,0.04098,0.10000,0.05738,-0.43950,-1.36622,13.00000,12.50000,5.00000,4.88000,24.26923,17.16000,0.40769,0.59231,0.27273,0.35714,0.50000,0.30303,7.28571,7.21212,130,122,0.13498,-0.24131,-0.40269,-0.11475,0.39623,0.36364,0.28571,0.30769,0.07547,0.03896,0.02857,0.05769
2004,197,Oklahoma State,2,fbs,Big 12,0.04778,0.07455,-0.02677,-0.09024,-0.01260,0.36719,0.40769,-0.07098,-0.08978,0.07031,0.05385,0.06250,0.04615,-0.46202,-0.06551,12.50000,12.50000,5.12000,5.20000,24.08000,27.24000,0.35156,0.64844,0.56250,0.35714,0.30769,0.50000,7.73077,6.20000,128,130,-0.45200,0.10590,-0.07957,0.03970,0.28889,0.40964,0.35088,0.45205,0.04444,0.08434,0.08772,0.02740
2004,201,Oklahoma,2,fbs,Big 12,,,,0.20836,-0.01803,0.48101,0.31579,0.12749,-0.16008,0.13924,0.08772,0.06329,0.05263,1.17574,-0.09342,14.00000,11.00000,5.64286,5.18182,36.14286,22.18182,0.35443,0.64557,0.42857,0.50000,0.58824,0.50000,5.82353,6.62500,79,57,0.16310,0.23321,0.07967,-0.22972,0.50000,0.47059,0.33333,0.27778,0.17857,0.11765,0.12821,0.00000
2004,202,Tulsa,2,fbs,Western Athletic,,,,-0.49940,-0.17226,0.29825,0.31343,-0.45357,-0.11126,0.03509,0.02985,0.28070,0.08955,-2.03329,-0.76945,14.00000,15.00000,4.07143,4.46667,8.78571,13.20000,0.50877,0.49123,0.00000,0.43750,0.21429,0.42105,11.28571,7.47368,57,67,-0.70700,-0.28440,-0.24340,-0.10322,0.20690,0.39286,0.27273,0.35294,0.03448,0.03571,0.03030,0.02941
2004,204,Oregon State,2,fbs,Pac-10,-0.16553,0.20068,-0.36621,-0.05394,-0.25336,0.38636,0.26718,0.00519,-0.28468,0.05303,0.08397,0.09091,0.13740,-0.22966,-1.18537,15.50000,14.00000,4.25806,4.67857,16.80645,18.85714,0.66667,0.33333,0.72727,0.33333,0.44118,0.33333,6.32353,8.36364,132,131,0.12912,-0.42004,-0.14798,-0.39017,0.47727,0.20455,0.28378,0.24561,0.05682,0.04545,0.10811,0.05263
2004,213,Penn State,2,fbs,Big Ten,,,,0.38118,-0.00858,0.52941,0.53125,0.32363,-0.13635,0.11765,0.03125,0.07843,0.12500,2.16001,-0.04989,9.00000,11.00000,5.66667,5.81818,43.33333,29.00000,0.39216,0.60784,0.41667,0.41667,0.55556,0.61538,6.11111,5.46154,51,64,0.70782,0.17044,-0.06192,0.05580,0.55000,0.51613,0.54286,0.51724,0.15000,0.09677,0.02857,0.03448
2004,218,Temple,2,fbs,Big East,,,,0.00465,0.21592,0.39655,0.48649,-0.06979,0.15261,0.10345,0.05405,0.13793,0.09459,0.02246,1.45255,12.00000,11.00000,4.83333,6.72727,21.00000,36.54545,0.48276,0.51724,0.33333,0.52381,0.33333,0.50000,7.83333,6.75000,58,74,-0.29260,0.28207,0.52036,0.09529,0.25000,0.53333,0.52381,0.47170,0.10714,0.10000,0.14286,0.01887
2004,228,Clemson,2,fbs,ACC,,,,-0.19968,0.08722,0.32787,0.42105,-0.18684,0.10609,0.04918,0.05263,0.11475,0.10526,-1.01503,0.41429,12.00000,16.00000,5.08333,4.75000,21.25000,24.87500,0.52459,0.47541,0.33333,1.00000,0.35714,0.52941,7.64286,7.23529,61,76,-0.31749,-0.06968,0.09065,0.08543,0.28125,0.37931,0.38462,0.44000,0.06250,0.03448,0.07692,0.04000
2004,235,Memphis,2,fbs,Conference USA,-0.00545,0.05954,-0.06499,0.03934,-0.02464,0.40441,0.41176,-0.03724,-0.11015,0.08088,0.07353,0.16176,0.08824,0.19817,-0.11969,13.50000,14.00000,5.03704,4.85714,27.11111,22.50000,0.53676,0.46324,0.33333,0.38462,0.44828,0.43333,8.27586,7.26667,136,136,0.24676,-0.20100,0.09747,-0.13643,0.39726,0.41270,0.36923,0.45070,0.12329,0.03175,0.12308,0.02817
2004,238,Vanderbilt,2,fbs,SEC,,,,-0.23660,0.17144,0.42593,0.46479,-0.12844,0.02767,0.05556,0.04225,0.12963,0.07042,-1.16150,1.21725,11.00000,10.00000,4.90909,7.10000,27.45455,37.40000,0.64815,0.35185,0.28571,0.57143,0.46154,0.66667,7.53846,6.33333,54,71,-0.40249,0.06898,0.28594,0.12004,0.40000,0.47368,0.40909,0.48980,0.05714,0.05263,0.09091,0.02041
2004,239,Baylor,2,fbs,Big 12,,,,-0.23681,0.21193,0.39130,0.43284,-0.49664,-0.02913,0.04348,0.10448,0.15942,0.11940,-0.96119,1.01425,17.00000,14.00000,4.05882,4.78571,17.94118,31.78571,0.66667,0.33333,0.50000,0.50000,0.56250,0.71429,6.81250,7.00000,69,67,-0.30799,-0.09446,0.18941,0.22020,0.43478,0.30435,0.38889,0.44898,0.04348,0.04348,0.11111,0.10204
2004,245,Texas A&M,2,fbs,Big 12,,,,-0.04330,0.22809,0.29851,0.47945,-0.09625,0.16908,0.10448,0.08219,0.10448,0.06849,-0.19340,1.11006,15.00000,15.00000,4.46667,4.86667,22.33333,36.73333,0.56716,0.43284,0.36364,0.60000,0.31250,0.50000,8.50000,6.00000,67,73,-0.19787,0.15925,0.76352,-0.14546,0.23684,0.37931,0.63333,0.37209,0.05263,0.17241,0.13333,0.04651
2004,249,North Texas,2,fbs,Sun Belt,0.08909,-0.06852,0.15761,-0.33558,0.07177,0.29565,0.46457,-0.29948,0.05690,0.01739,0.05512,0.18261,0.09449,-1.28640,0.32554,15.00000,14.00000,3.83333,4.53571,12.20000,26.57143,0.49565,0.50435,0.28571,0.56667,0.17857,0.50000,8.42857,7.11538,115,127,-0.38206,-0.28991,-0.04029,0.13986,0.28070,0.31034,0.47917,0.45570,0.03509,0.00000,0.06250,0.05063
2004,251,Texas,2,fbs,Big 12,,,,0.17907,-0.31111,0.50685,0.22917,0.10227,-0.32536,0.04110,0.02083,0.06849,0.18750,0.81700,-0.99556,16.00000,15.00000,4.56250,3.20000,30.12500,7.53333,0.27397,0.72603,0.65000,,0.61538,0.14286,6.15385,8.78571,73,48,-0.07996,0.27681,-0.17098,-0.44003,0.55000,0.49057,0.21739,0.24000,0.00000,0.05660,0.04348,0.00000
2004,254,Utah,2,fbs,Mountain West,,,,0.22809,-0.04330,0.47945,0.29851,0.16908,-0.09625,0.08219,0.10448,0.06849,0.10448,1.11006,-0.19340,15.00000,15.00000,4.86667,4.46667,36.73333,22.33333,0.41096,0.58904,0.60000,0.36364,0.50000,0.31250,6.00000,8.50000,73,67,0.76352,-0.14546,-0.19787,0.15925,0.63333,0.37209,0.23684,0.37931,0.13333,0.04651,0.05263,0.17241
2004,258,Virginia,2,fbs,ACC,0.28637,0.43779,-0.15142,0.22930,0.20210,0.43704,0.45455,0.04658,0.14630,0.08148,0.09091,0.08889,0.08333,1.47407,1.15985,10.50000,11.50000,6.42857,5.73913,37.19048,29.26087,0.37037,0.62963,0.50000,0.43750,0.57692,0.46429,7.65385,7.35714,135,132,0.35259,0.15678,0.19524,0.20896,0.46000,0.42353,0.40909,0.50000,0.10000,0.07059,0.10606,0.07576
2004,259,Virginia Tech,2,fbs,ACC,,,,-0.23665,0.00435,0.29310,0.40000,-0.37746,-0.02830,0.08621,0.07273,0.17241,0.10909,-1.14379,0.02177,12.00000,11.00000,4.83333,5.00000,19.91667,27.36364,0.55172,0.44828,0.25000,0.00000,0.38462,0.50000,10.00000,7.57143,58,55,-0.47024,0.05085,0.06157,-0.05946,0.28125,0.30769,0.41379,0.38462,0.03125,0.15385,0.10345,0.03846
2004,264,Washington,2,fbs,Pac-10,,,,-0.39020,-0.14035,0.30120,0.41071,-0.29003,-0.20609,0.06024,0.07143,0.13253,0.17857,-1.79924,-0.56140,18.00000,14.00000,4.61111,4.00000,22.50000,19.07143,0.55422,0.44578,0.38462,0.50000,0.35000,0.38462,7.95000,6.15385,83,56,-0.73779,0.04195,-0.26182,-0.05569,0.21739,0.40541,0.34783,0.45455,0.06522,0.05405,0.08696,0.06061
2004,265,Washington State,2,fbs,Pac-10,,,,-0.13398,-0.21772,0.31884,0.30882,-0.30479,-0.26674,0.05797,0.07353,0.20290,0.17647,-0.71112,-1.13886,13.00000,13.00000,5.30769,5.23077,20.61538,22.15385,0.62319,0.37681,0.50000,0.50000,0.44444,0.44444,7.00000,8.83333,69,68,0.12434,-0.56119,-0.40271,-0.05329,0.41860,0.15385,0.25000,0.36111,0.09302,0.00000,0.09375,0.05556
2004,275,Wisconsin,2,fbs,Big Ten,,,,0.10785,-0.36748,0.38462,0.26316,0.05694,-0.64953,0.10769,0.08772,0.09231,0.21053,0.58418,-1.74554,12.00000,12.00000,5.41667,4.75000,28.75000,16.41667,0.30769,0.69231,0.45455,0.16667,0.42857,0.37500,6.92857,8.37500,65,57,0.16027,0.08455,-0.38704,-0.34988,0.35000,0.40000,0.25926,0.26667,0.25000,0.04444,0.11111,0.06667
2004,276,Marshall,2,fbs,Mid-American,,,,-0.41870,0.03069,0.21569,0.42857,-0.66386,-0.12388,0.07843,0.03571,0.19608,0.04762,-2.13540,0.23437,10.00000,11.00000,5.10000,7.63636,12.60000,39.63636,0.68627,0.31373,0.20000,0.20000,0.28571,0.63158,8.71429,4.84211,51,84,-0.34355,-0.58310,0.06504,0.00092,0.28571,0.06250,0.46154,0.40000,0.11429,0.00000,0.05128,0.02222
2004,277,West Virginia,2,fbs,Big East,,,,0.20136,-0.14200,0.43333,0.31081,0.40771,0.04555,0.16667,0.06757,0.08333,0.12162,0.75508,-0.65673,16.00000,16.00000,3.75000,4.62500,31.12500,20.06250,0.25000,0.75000,0.54545,0.50000,0.10000,0.35294,9.20000,7.05882,60,74,-0.44299,0.41614,-0.03257,-0.33249,0.26667,0.48889,0.34043,0.25926,0.13333,0.17778,0.10638,0.00000
2004,278,Fresno State,2,fbs,Western Athletic,0.16764,0.02858,0.13906,0.14267,-0.12090,0.46154,0.33333,0.08710,-0.20231,0.07692,0.08333,0.10000,0.11111,0.74190,-0.62175,12.50000,14.00000,5.20000,5.14286,27.52000,28.00000,0.46923,0.53077,0.50000,0.41667,0.48276,0.47059,6.62069,8.14706,130,144,0.24683,0.05060,-0.36315,0.14243,0.45902,0.46377,0.29333,0.37681,0.09836,0.05797,0.06667,0.10145
2004,328,Utah State,2,fbs,Sun Belt,,,,-0.42331,0.13898,0.25000,0.43860,-0.53115,0.33202,0.04545,0.12281,0.13636,0.10526,-1.24171,0.60938,15.00000,13.00000,2.93333,4.38462,11.06667,30.00000,0.56818,0.43182,,0.50000,0.27273,0.20000,8.54545,6.20000,44,57,-0.43999,-0.40136,-0.02996,0.23753,0.28000,0.21053,0.42857,0.44444,0.08000,0.00000,0.14286,0.11111
2004,333,Alabama,2,fbs,SEC,,,,0.13898,-0.42331,0.43860,0.25000,0.33202,-0.53115,0.12281,0.04545,0.10526,0.13636,0.60938,-1.24171,13.00000,15.00000,4.38462,2.93333,30.00000,11.06667,0.36842,0.63158,0.50000,,0.20000,0.27273,6.20000,8.54545,57,44,-0.02996,0.23753,-0.43999,-0.40136,0.42857,0.44444,0.28000,0.21053,0.14286,0.11111,0.08000,0.00000
2004,344,Mississippi State,2,fbs,SEC,,,,0.03393,-0.34790,0.40000,0.23729,-0.13333,-0.42357,0.10769,0.01695,0.06154,0.15254,0.18379,-1.86599,12.00000,11.00000,5.41667,5.36364,22.75000,19.27273,0.30769,0.69231,0.66667,0.33333,0.62500,0.43750,6.31250,7.93750,65,59,-0.29151,0.17857,-0.35865,-0.33515,0.30000,0.44444,0.25000,0.22222,0.05000,0.13333,0.03125,0.00000
2004,356,Illinois,2,fbs,Big Ten,,,,0.15560,-0.07053,0.53968,0.41558,0.18208,-0.00920,0.06349,0.03896,0.04762,0.07792,0.81691,-0.38790,12.00000,14.00000,5.25000,5.50000,30.58333,23.21429,0.30159,0.69841,0.50000,0.57143,0.45455,0.41176,3.45455,7.11765,63,77,0.12452,0.16903,-0.18844,0.17473,0.52632,0.54545,0.40385,0.44000,0.10526,0.04545,0.01923,0.08000
2004,2005,Air Force,2,fbs,Mountain West,,,,-0.06066,0.50611,0.34286,0.56897,-0.19591,0.32247,0.05714,0.08621,0.12857,0.06897,-0.35386,2.44620,12.00000,12.00000,5.83333,4.83333,19.58333,40.41667,0.24286,0.75714,0.83333,0.81250,0.55556,0.60000,6.77778,4.20000,70,58,-0.43335,0.05888,0.46424,0.52815,0.11765,0.41509,0.45000,0.63158,0.05882,0.05660,0.10000,0.07895
2004,2006,Akron,2,fbs,Mid-American,,,,-0.00858,0.38118,0.53125,0.52941,-0.13635,0.32363,0.03125,0.11765,0.12500,0.07843,-0.04989,2.16001,11.00000,9.00000,5.81818,5.66667,29.00000,43.33333,0.54688,0.45312,0.41667,0.41667,0.61538,0.55556,5.46154,6.11111,64,51,-0.06192,0.05580,0.70782,0.17044,0.54286,0.51724,0.55000,0.51613,0.02857,0.03448,0.15000,0.09677
2004,2032,Arkansas State,2,fbs,Sun Belt,,,,0.18979,0.43835,0.40909,0.51852,-0.16483,0.23381,0.12121,0.09259,0.15152,0.07407,0.96353,2.15189,13.00000,11.00000,5.07692,4.90909,30.76923,39.54545,0.54545,0.45455,0.35714,0.50000,0.53333,0.80000,9.60000,4.70000,66,54,0.67924,-0.39755,0.39088,0.47357,0.50000,0.30000,0.52174,0.51613,0.22222,0.00000,0.13043,0.06452
2004,2050,Ball State,2,fbs,Mid-American,,,,-0.44408,-0.13805,0.21311,0.36508,-0.39056,-0.27178,0.00000,0.06349,0.13115,0.09524,-1.93490,-0.66900,14.00000,13.00000,4.35714,4.84615,10.35714,25.46154,0.57377,0.42623,0.50000,0.40000,0.27778,0.50000,7.61111,8.00000,61,63,-0.50583,-0.36094,-0.40881,0.01764,0.20000,0.23077,0.34783,0.37500,0.00000,0.00000,0.04348,0.07500
2004,2116,UCF,2,fbs,Mid-American,,,,-0.36748,0.10785,0.26316,0.38462,-0.64953,0.05694,0.08772,0.10769,0.21053,0.09231,-1.74554,0.58418,12.00000,12.00000,4.75000,5.41667,16.41667,28.75000,0.47368,0.52632,0.16667,0.45455,0.37500,0.42857,8.37500,6.92857,57,65,-0.38704,-0.34988,0.16027,0.08455,0.25926,0.26667,0.35000,0.40000,0.11111,0.06667,0.25000,0.04444
2004,2117,Central Michigan,2,fbs,Mid-American,,,,-0.30076,0.27366,0.35484,0.48387,-0.09002,0.08557,0.08065,0.04839,0.14516,0.01613,-1.55395,1.69669,12.00000,10.00000,5.16667,6.20000,28.00000,32.00000,0.67742,0.32258,0.33333,0.50000,0.41667,0.84615,7.91667,4.76923,62,62,-0.50440,0.12687,1.03841,0.05061,0.33333,0.40000,0.64286,0.43750,0.07143,0.10000,0.14286,0.02083
2004,2132,Cincinnati,2,fbs,Conference USA,0.03584,-0.23685,0.27269,-0.11549,-0.28499,0.36111,0.29060,-0.17495,-0.42695,0.03472,0.07692,0.04861,0.16239,-0.72304,-1.44974,11.50000,11.50000,6.26087,5.08696,27.13043,19.52174,0.50694,0.49306,0.19231,0.15000,0.45946,0.40741,5.62162,8.62963,144,117,-0.19683,-0.03185,-0.17304,-0.42018,0.35616,0.36620,0.32812,0.24528,0.04110,0.02817,0.10938,0.03774
2004,2294,Iowa,2,fbs,Big Ten,,,,-0.09898,-0.69389,0.38372,0.19231,-0.13637,-0.70488,0.05814,0.05769,0.11628,0.26923,-0.60803,-2.57730,14.00000,14.00000,6.14286,3.71429,32.57143,9.92857,0.33721,0.66279,0.34375,0.25000,0.57143,0.18182,7.14286,10.09091,86,52,-0.04257,-0.12768,-0.62676,-0.80130,0.51724,0.31579,0.31250,0.00000,0.06897,0.05263,0.09375,0.00000
2004,2305,Kansas,2,fbs,Big 12,,,,-0.17226,-0.49940,0.31343,0.29825,-0.11126,-0.45357,0.02985,0.03509,0.08955,0.28070,-0.76945,-2.03329,15.00000,14.00000,4.46667,4.07143,13.20000,8.78571,0.49254,0.50746,0.43750,0.00000,0.42105,0.21429,7.47368,11.28571,67,57,-0.24340,-0.10322,-0.70700,-0.28440,0.27273,0.35294,0.20690,0.39286,0.03030,0.02941,0.03448,0.03571
2004,2309,Kent State,2,fbs,Mid-American,,,,-0.69389,-0.09898,0.19231,0.38372,-0.70488,-0.13637,0.05769,0.05814,0.26923,0.11628,-2.57730,-0.60803,14.00000,14.00000,3.71429,6.14286,9.92857,32.57143,0.61538,0.38462,0.25000,0.34375,0.18182,0.57143,10.09091,7.14286,52,86,-0.62676,-0.80130,-0.04257,-0.12768,0.31250,0.00000,0.51724,0.31579,0.09375,0.00000,0.06897,0.05263
2004,2426,Navy,2,fbs,FBS Independents,0.27783,0.06813,0.20970,0.30286,0.02970,0.51587,0.45000,0.17192,0.03356,0.11111,0.05833,0.04762,0.09167,2.00845,0.17819,9.50000,10.00000,6.63158,6.00000,39.26316,29.30000,0.11905,0.88095,0.59259,0.32000,0.60000,0.45833,5.12000,7.04167,126,120,1.21016,0.18025,0.07770,0.00191,0.66667,0.49550,0.50000,0.42105,0.33333,0.08108,0.04545,0.06579
2004,2433,Louisiana Monroe,2,fbs,Sun Belt,,,,-0.12229,0.07854,0.38596,0.42623,-0.06298,-0.09433,0.03509,0.11475,0.14035,0.08197,-0.63371,0.43553,11.00000,11.00000,5.18182,5.54545,21.18182,33.54545,0.38596,0.61404,0.00000,0.57143,0.16667,0.60000,6.33333,7.80000,57,61,-0.20317,-0.07146,0.17605,0.02353,0.45455,0.34286,0.40909,0.43590,0.00000,0.05714,0.18182,0.07692
2004,2439,UNLV,2,fbs,Mountain West,,,,-0.00965,0.25873,0.38596,0.46875,-0.16544,0.14896,0.08772,0.09375,0.14035,0.06250,-0.04584,1.37988,12.00000,12.00000,4.75000,5.33333,22.25000,33.25000,0.42105,0.57895,0.30769,0.60000,0.46154,0.60000,8.84615,5.30000,57,64,-0.33017,0.22345,0.24968,0.26380,0.33333,0.42424,0.47826,0.46341,0.04167,0.12121,0.08696,0.09756
2004,2459,Northern Illinois,2,fbs,Mid-American,-0.03673,-0.05340,0.01667,0.00220,-0.17826,0.38636,0.35043,-0.03279,-0.16799,0.09848,0.05983,0.11364,0.12821,0.01211,-0.80216,12.00000,13.00000,5.50000,4.50000,25.37500,16.34615,0.41667,0.58333,0.40909,0.44444,0.39394,0.42857,6.90909,7.21429,132,117,-0.06839,0.05263,-0.32287,-0.08787,0.34545,0.41558,0.28889,0.38889,0.10909,0.09091,0.06667,0.05556
2004,2509,Purdue,2,fbs,Big Ten,,,,0.40355,-0.47917,0.45070,0.24074,0.12579,-0.46984,0.14085,0.05556,0.00000,0.31481,2.60471,-2.35227,11.00000,11.00000,6.45455,4.90909,51.09091,11.63636,0.43662,0.56338,0.33333,0.42857,0.64706,0.33333,6.82353,9.06667,71,54,0.41548,0.39429,-0.42798,-0.53429,0.35484,0.52500,0.32143,0.15385,0.12903,0.15000,0.07143,0.03846
2004,2567,SMU,2,fbs,Western Athletic,,,,-0.04073,0.02228,0.43056,0.37975,-0.08879,0.02273,0.06944,0.08861,0.09722,0.10127,-0.24436,0.14667,12.00000,12.00000,6.00000,6.58333,24.58333,35.25000,0.50000,0.50000,0.30000,0.33333,0.37500,0.42857,7.43750,7.28571,72,79,-0.18821,0.10676,0.09539,-0.22548,0.36111,0.50000,0.42623,0.22222,0.05556,0.08333,0.09836,0.05556
2004,2572,Southern Miss,2,fbs,Conference USA,,,,-0.07327,-0.35312,0.40741,0.34328,-0.01003,-0.28306,0.07407,0.01493,0.12963,0.17910,-0.32973,-1.57725,12.00000,15.00000,4.50000,4.46667,21.83333,16.86667,0.51852,0.48148,0.40000,0.28571,0.38462,0.21429,8.07692,8.07143,54,67,-0.01195,-0.13931,-0.52485,-0.17618,0.42857,0.38462,0.32353,0.36364,0.10714,0.03846,0.02941,0.00000
